text,user,created_at,timestamp,geo
"Quand ton jeu est intéressant, loin d'être des plus mauvais, mais que la finition ne suit absolument pas... La grosse lose. #SwAEVE #PLFR",FrenchToffees,2015-09-19 15:31:35,1442676695545,
I'd rather watch Everton and Swansea,life_1290,2015-09-19 15:31:38,1442676698591,"{u'type': u'Point', u'coordinates': [-21.19521, 27.47114]}"
@apipkhwxnrzmi swansea ah ade gomis,Ajhim94,2015-09-19 15:31:39,1442676699729,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/4SCoKYUZAM,dikaiidut,2015-09-19 15:31:40,1442676700305,
Please keep a clean sheet Swansea/West Brom. This could be a legendary gameweek for me.,dustycock,2015-09-19 15:31:41,1442676701102,
@mburkeftm2 @anthornby @antonyhughes @vonnyofcas swans/Everton spannering me on goals galore,tigerdeano,2015-09-19 15:31:41,1442676701174,
Nearly Everton,Sammy_Sakora,2015-09-19 15:31:44,1442676704432,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/JBGlB9RMyG,muh_duta,2015-09-19 15:31:45,1442676705376,
Everton FC: Gallery Swansea v Everton http://t.co/mMGIEQR6xy #efc,everton_spider,2015-09-19 15:31:45,1442676705735,
Should be 9-0 Everton,iPauloxD,2015-09-19 15:31:46,1442676706047,
Liverpool Echo: Swansea 0-0 Everton: Phil Kirkbride's half-time team talk http://t.co/rqq8hrphwK #efc,everton_spider,2015-09-19 15:31:46,1442676706312,
Everton again so so close but can't make a telling touch,hotsportsng,2015-09-19 15:31:47,1442676707231,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/kqD0MYoUna,yuriz46,2015-09-19 15:31:48,1442676708772,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/Ul2NqiGsOZ,TECHANtessa,2015-09-19 15:31:49,1442676709125,
@AJFBrown Everton aren't we,EFCMatthew,2015-09-19 15:31:50,1442676710196,
Everton can't finish lmaooo,caelxn,2015-09-19 15:31:51,1442676711037,
@Everton SCORE NOW,EasyRussell,2015-09-19 15:31:51,1442676711753,
@TV3SportsGh @eamande #tv3epl Arles Avignon is the answer #swaeve will end 0-1,deBrain_GH,2015-09-19 15:31:51,1442676711690,
#SinagaNews LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/Nzqmsoim62,Arisfivedragon,2015-09-19 15:31:51,1442676711973,
What is happening over there at #SWAEVE come on Gomis and Ayew!! Gimme some #FPL points,kopnado,2015-09-19 15:31:52,1442676712077,
Swansea &amp; Everton have to draw. Leicester City has to win. That's how I've made my bets. *crossed fingers*,ImmunitySA,2015-09-19 15:31:51,1442676711777,
Man there is a lid on that Swansea goal today.,KeithB18,2015-09-19 15:31:52,1442676712636,
Fuck off Swansea.,TrentCini_63,2015-09-19 15:31:53,1442676713325,
"Swansea City Vs Everton

Match Preview : http://t.co/vWM9x1Cmvk

Ftblsk4 #SWAEVE #SWAvEFC #Bpl #PremierLeague #Matchday #EFC #COYB",InciCenan1,2015-09-19 15:31:54,1442676714544,
Hahahahahah fucking Everton !!!!,amy_jonessx,2015-09-19 15:31:55,1442676715008,
Waaah..Swansea surviving,m_oush,2015-09-19 15:31:55,1442676715640,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/66tuMTVEpo,rivanbahrull,2015-09-19 15:31:55,1442676715808,
Everton goal please 🙏,BrookTom,2015-09-19 15:31:56,1442676716427,
"Swansea City Vs Everton

Match Preview : http://t.co/sjdFNtjQ1f

Ftblsk4 #SWAEVE #SWAvEFC #Bpl #PremierLeague #Matchday #EFC #COYB",FutbolKolik16,2015-09-19 15:31:56,1442676716503,
Everton inventing some interesting ways to almost score.,RTinMan13,2015-09-19 15:31:58,1442676718657,
#SinagaNews LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/UeUPIJhpjr,Arisfivedragon,2015-09-19 15:31:58,1442676718595,
God this Everton game is frustrating #ThingsISayAboutEveryEvertonGame,ReynoldsRant,2015-09-19 15:31:58,1442676718769,
How have Everton not scored there,BusquetsLAD,2015-09-19 15:31:59,1442676719011,
"Both teams profligate
#SWAEVE",TheNiggaDeezy,2015-09-19 15:31:59,1442676719161,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/EinyUxQQ2I,sekarangku,2015-09-19 15:32:00,1442676720020,
Everton with the pressure.,GoldieMikeyx,2015-09-19 15:32:00,1442676720318,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/jxMHRcl3ip,Rivan120196,2015-09-19 15:32:00,1442676720459,
Everton simply can't find the net,stillsollo,2015-09-19 15:32:00,1442676720696,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/UApSf4Uv8D,indonesiaous,2015-09-19 15:32:02,1442676722885,
Everton the best at not capitalizing on great chances.,ChrisBarnewall,2015-09-19 15:32:03,1442676723136,
Everton vs swansea,acapmajok,2015-09-19 15:32:03,1442676723269,
Shuuu Everton failing to score,mm_cyaah,2015-09-19 15:32:03,1442676723975,
Everton does not want to score,loneevolution,2015-09-19 15:32:04,1442676724319,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/LlW30aZCtv,mr_lazuardito,2015-09-19 15:32:04,1442676724394,
Ashley Williams is a beast for Swansea. I loathe him today.,Sam_Duren,2015-09-19 15:32:04,1442676724425,
defensing my Swansea has been great.,NouChill,2015-09-19 15:32:05,1442676725949,
"Everton kila mtu anauza, smfh",humph__,2015-09-19 15:32:06,1442676726001,
"Everton is knocking on the door, Swansea!",AndySebas0_0,2015-09-19 15:32:06,1442676726079,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit pertama ini.,EllPut,2015-09-19 15:32:06,1442676726227,
Everton News - Everton U18s denied derby win by last gasp goal - Liverpool Echo http://t.co/CQKtdE0HGi,EvertonFeedz,2015-09-19 15:32:06,1442676726515,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/cczObyrAe1,AnelkaID_,2015-09-19 15:32:07,1442676727964,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/HYCqu2nVzQ,aarianto10,2015-09-19 15:32:07,1442676727984,
@lukejacobs27 @FootyAccums Swansea won't win,Charlanardo,2015-09-19 15:32:08,1442676728990,
@lukejacobs27 @FootyAccums Run! Swansea game will be the obligatory shit game that everyone loses on!,zece7,2015-09-19 15:32:09,1442676729125,
Everton Swansea has been pretty good this half.,Oye_Monstro,2015-09-19 15:32:09,1442676729435,
"If Everton doesn't win this game, I'll know it's people from the village",Divinee_B,2015-09-19 15:32:09,1442676729855,
Everton really deserve a goal...,SJCeruti,2015-09-19 15:32:09,1442676729966,
"So close again! Naismith inches away from putting #EFC ahead. More pressure from Everton:
http://t.co/5BwhiEr6Wb http://t.co/CMPTPRrTfs",LivEchoEFC,2015-09-19 15:32:09,1442676729954,
#PREMIERxFL #Swans 0-0 #Everton 71’ GALLOWAY! Se atravesó Williams y evitó el primero del #Everton,FutbolElineas,2015-09-19 15:32:13,1442676733046,
Swansea/Everton has 0-0 all over it. Couldn't finish their dinners.,CalvLyfeson,2015-09-19 15:32:13,1442676733138,
beobachten Sie die englische Liga-Spiel zwischen Swansea City gegen Everton 💪,Geralterok06,2015-09-19 15:32:13,1442676733235,
Hahaha ila ni fair maana izi defense mbili nomaa https://t.co/1IblUocfMb,denni90sGuy,2015-09-19 15:32:13,1442676733381,
"Swansea-Everton - 65th minute: Substitution for Everton:  Arouna Kone goes off,  Gerard Deulofeu comes on.",sportytrader,2015-09-19 15:32:14,1442676734175,
"We're all over these, come on Everton",philthomasefc,2015-09-19 15:32:14,1442676734197,
Got 1-0 Swansea written all over this,CroxyEFC,2015-09-19 15:32:14,1442676734378,
Everton U18s denied derby win by last gasp goal http://t.co/z7aQOyksJo #efc http://t.co/spVQx0plvO,EvertonApp,2015-09-19 15:32:14,1442676734279,
"Swansea-Everton - 61th minute: Substitution for Swansea:  Gylfi Sigurdsson goes off,  Sung-Yong Ki comes on.",sportytrader,2015-09-19 15:32:14,1442676734730,
"C'mon, Everton. Finish these chances! #EFC",DynamoForever,2015-09-19 15:32:15,1442676735453,
"#swaeve 
70 min: OMG! should have scored...",AkbarPreneur,2015-09-19 15:32:15,1442676735599,
"ELEVATED: Everton 0, Swansea City 0, 2nd Half - 72' -  RUWTbot added 10 roots
http://t.co/IkegDHhxDu",RUWTsoccer,2015-09-19 15:32:17,1442676737771,
He is magic! https://t.co/v4ffIcXizY,Mylo_13,2015-09-19 15:32:17,1442676737783,
"SOCCER: Everton 0, Swansea City 0, 2nd Half - 72' -  RUWTbot added 10 roots
http://t.co/3g6NFDqXA7",RUWTgood,2015-09-19 15:32:17,1442676737803,
This everton game is mad,Mike_Lungberg,2015-09-19 15:32:18,1442676738258,
How on earth is this 0-0? Everton miss two more decent openings. One from bad luck one from poor finishing.,prenno,2015-09-19 15:32:18,1442676738406,
"Swansea City Vs Everton

Match Preview : http://t.co/pWUhZt4nla

Ftblsk4 #SWAEVE #SWAvEFC #Bpl #PremierLeague #Matchday #EFC #COYB",markacin,2015-09-19 15:32:18,1442676738910,
Swansea singing YNWA 👌,1ekeO,2015-09-19 15:32:19,1442676739440,
@Everton So close to scoring a goal!! #EPL #SWAEVE,ravi_raghunath,2015-09-19 15:32:19,1442676739600,
"Swansea City Vs Everton

Live Stream : http://t.co/SNRnPIFTvf

Ftblsk4 #GlobalSwans #SWAEVE #Epl #Swans #EFC #COYB #SWAvEFC",GayeTakn1,2015-09-19 15:32:19,1442676739646,
How is this Swansea v Everton game still scoreless,TheMengisKhan,2015-09-19 15:32:20,1442676740426,
@caesarswife_ move Swansea to number 1 and we can be friends.,danspeak_,2015-09-19 15:32:20,1442676740937,
smh come on everton we can do this!!,MJr_tz,2015-09-19 15:32:21,1442676741389,
I honestly have no idea how Everton haven't scored yet 🙈,swansforever,2015-09-19 15:32:22,1442676742293,
Swansea vs Everton,RE_Malau,2015-09-19 15:32:22,1442676742404,
Corner to Everton afrter a tussle in the box,georgewaka,2015-09-19 15:32:24,1442676744141,
Still #Swans 0-0 @Everton. Can one team muster a late winner? Find out with us LIVE http://t.co/wSskGXQlhO http://t.co/EX4Fv9b13H,SwanseaCityLive,2015-09-19 15:32:25,1442676745889,
Everton game is a good one,alexrabadi1,2015-09-19 15:32:27,1442676747247,
"Personally I think the @afcbournemouth ""together anything is possible"" story was way more touching than Swansea's ""Jack to a King"".",EderSrld,2015-09-19 15:32:27,1442676747616,
Lo que se pierde el Everton!!! No merece ganar si se pierde chances tan claras,djuezm,2015-09-19 15:32:27,1442676747725,
Puro futbol el everton,nicorobaina1997,2015-09-19 15:32:27,1442676747843,
Roberto Martinez Manager of Everton is seen on arrival http://t.co/YnlufGYREg,Mejenga,2015-09-19 15:32:28,1442676748489,
@Everton get Kev on,reynolds_15,2015-09-19 15:32:28,1442676748857,
After losing to Swansea and Crystal Palace and winning against a shit team thinking there players back to there best,UnrealWilsh,2015-09-19 15:32:29,1442676749048,
Gallery Swansea v Everton http://t.co/6XibjnOkHx #everton #evertonfc #efc #toffees,efcliveupdates,2015-09-19 15:32:29,1442676749677,
Swansea City team news vs Everton: Garry Monk turns to Jefferson Montero to try and down Toffees: Montero star... http://t.co/lrDjdXDWlF,news24hirl,2015-09-19 15:32:29,1442676749442,
Swansea! Swansea! Swansea!,avjrbartell,2015-09-19 15:32:30,1442676750489,
"#dailymailnews Premier League LIVE scores: Follow Aston Villa 0-1 West Brom, Swansea City 0-0 Everton and the rest... http://t.co/UMTuj7tvCR",PowellAllex,2015-09-19 15:32:30,1442676750635,
Everton frontline falling asleep,pat_1978,2015-09-19 15:32:31,1442676751324,
Roberto Martinez Manager of Everton is seen on arrival: Roberto Martinez Manager of Everton is seen on arrival... http://t.co/xm7JWh84wV,SuperSoccerSpy,2015-09-19 15:32:31,1442676751551,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/xJVafzxNPM #DhonutZ,DhonutZ,2015-09-19 15:32:32,1442676752120,
Swansea please don't concede 🙏🙏🙏🙏,KKT___,2015-09-19 15:32:32,1442676752197,
How are we not winning this game @Everton,mthomson25,2015-09-19 15:32:33,1442676753123,
Waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaah y'a un def de Swansea y vient de se prendre 1 bastos dans le crane,Rawls___,2015-09-19 15:32:33,1442676753350,
"I think Swansea are still rocking the same kit from 4 seasons back. Adidas has no respect, yaz?",SkelmGemer,2015-09-19 15:32:33,1442676753431,
@JuliaSuzuki_uk Awesome! Us 3 founders are Everton supporters. 😃 x,NWalesDragons,2015-09-19 15:32:34,1442676754522,
きまんねえええええええ #SWAEVE #efc,zakuto25,2015-09-19 15:32:35,1442676755080,
wall defending today by swansea city 👏🏻👏🏻👏🏻,haziqazizann,2015-09-19 15:32:35,1442676755424,
Yapo Swansea ponganse a golear,AstorMertin,2015-09-19 15:32:35,1442676755616,
Not sure how Everton aren't winning this,galway89,2015-09-19 15:32:36,1442676756485,
@lukejacobs27 @FootyAccums pray for a quick Swansea or Leicester goal then get the hell outta there!,anthonyobrien81,2015-09-19 15:32:37,1442676757072,
@sarrboytellem lmao how? I could have switched on the other laptop &amp; stream Swansea vs Everton but can't watch 3 games 😂,dopeboidipsey,2015-09-19 15:32:37,1442676757215,
Everton are playing pretty well he whispered.,TheM_L_G,2015-09-19 15:32:37,1442676757502,
Villa and Everton letting be me down,jackspence88,2015-09-19 15:32:38,1442676758000,
"What a treat, Barry Davies commentary on the Swans Everton game.",LiveMike78,2015-09-19 15:32:38,1442676758449,
THIS IS CRAZY!!!  One of these chances MUST go in!  #EFC #SWAvEFC #SWAEVE,BrettSearcy,2015-09-19 15:32:39,1442676759234,
#Matchday Switched frm @FCBayern hammering @sv98 in @Bundesliga_EN to #SWAEVE or #SWAvEFC in EPL.Interesting even match on here!,smoothlinkin,2015-09-19 15:32:39,1442676759760,
Ashley Williams looks the real deal in that Swansea back line.,GeezyRunThis,2015-09-19 15:32:40,1442676760999,
We deserve this W come on toffees @Everton,itsjayohh,2015-09-19 15:32:41,1442676761723,
I give up this is just not meant to be.... #SWAEVE #Everton,RangerAnthony_,2015-09-19 15:32:42,1442676762042,
Roberto Martinez Manager of Everton is seen on arrival: Roberto Martinez Manager of Everton is seen on arrival... http://t.co/7OGui5UozW,fifabrasil141,2015-09-19 15:32:42,1442676762270,
Everton is just nt lucky,jose2_38,2015-09-19 15:32:43,1442676763806,
"Swansea City Vs Everton

Live Stream : http://t.co/vWM9x1Cmvk

Ftblsk4 #GlobalSwans #SWAEVE #Epl #Swans #EFC #COYB #SWAvEFC",InciCenan1,2015-09-19 15:32:44,1442676764598,
Swansea ve Everton takımlarına büyü mü yapıldı bunlar niye gol atamıyor ?,emrekonyar,2015-09-19 15:32:45,1442676765499,
Damn come on Everton. Gotta get that goal,PoloGod92,2015-09-19 15:32:45,1442676765657,
Come on everton!!!,mnmcglynn,2015-09-19 15:32:45,1442676765799,
"@brettmo13 @itsDTrain the good news is Everton is dominating. The bad is, well, the score",BenDuBose,2015-09-19 15:32:46,1442676766233,
Swansea decided to leave Barkley all alone at the top of the box. They're lucky that only ended in someone blocking the shot in a bad spot.,dbaker3448,2015-09-19 15:32:48,1442676768741,
@bateson87 Who would care about an Everton squad builder apart from @AJ3Fifa ?,Kraanix,2015-09-19 15:32:50,1442676770556,
Ashley Williams is the man. Good safe. @SwansOfficial v @Everton,fi49_3,2015-09-19 15:32:50,1442676770503,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/JDyfmJwRWY,smansalandbouw,2015-09-19 15:32:50,1442676770579,
Come on Everton we have these,Baeulofeu,2015-09-19 15:32:50,1442676770876,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/JF3PYF6HhB,Long_Kali,2015-09-19 15:32:50,1442676770877,
"How the fuck are everton not winning, they should be 6 up",philrowan1,2015-09-19 15:32:50,1442676770834,
Hopefully Swansea and Everton stays a draw then Valencia later,Devlinnn_,2015-09-19 15:32:51,1442676771529,
"Swansea City Vs Everton

Match Preview : http://t.co/an4rNaGb0E

Ftblsk4 #SWAEVE #SWAvEFC #Bpl #PremierLeague #Matchday #EFC #COYB",Canli_Maclar,2015-09-19 15:32:53,1442676773422,
Come on Everton,BlacklockTom,2015-09-19 15:32:53,1442676773671,
Senior latest Blarney Utd 2 Everton 3,Evertonafc58,2015-09-19 15:32:54,1442676774924,
Deulofeu君のいいクロスにGallowayのいいシュートも入らん！！ #SWAEVE #efc,zakuto25,2015-09-19 15:32:57,1442676777612,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/3dzsW0Ae0e,dot_cocom1,2015-09-19 15:32:57,1442676777641,
Swansea plays against United only. SMH,tukei_,2015-09-19 15:32:57,1442676777717,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/2gVoZxBF9I,ii_halimah,2015-09-19 15:33:00,1442676780192,
Williams vuelve a salvar al Swansea #SWAEVE #BPL,CarlosJOhep,2015-09-19 15:33:00,1442676780391,
Pariați pe Everton FC! Deschideți un cont astăzi la http://t.co/g6aCwKBChK http://t.co/grPBMxGKow,pariupesport,2015-09-19 15:33:00,1442676780370,
"@Everton lukaku, naisy, then galloway, man!! So close #COYB keep at it",peterjerome84,2015-09-19 15:33:00,1442676780389,
"Alors le cas Tabanou à Swansea ?  Il n'a pas été encore une seul fois aligné, et en plus très rarement dans le groupe. Déprimant #SWAEVE",antoine_brm,2015-09-19 15:33:00,1442676780709,
Galloway is having himself a game isn't he? #Everton,wallywaltner,2015-09-19 15:33:01,1442676781441,
Swansea's shirt is a beauty.,onenightinrades,2015-09-19 15:33:02,1442676782083,
Everton. :/,Kego_S,2015-09-19 15:33:02,1442676782212,
Everton should be winning at least 5-0 right now,joemorris180,2015-09-19 15:33:03,1442676783031,
Barkley has been absolute different gravy today for Everton,James_Tabz,2015-09-19 15:33:03,1442676783472,
Everton persist and Galloway is denied by a block from Ashley Williams.,RBMersey,2015-09-19 15:33:04,1442676784039,
Ashley Williams is Swansea City's 2nd GK....,SSnetwoork,2015-09-19 15:33:04,1442676784284,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol http://t.co/uL7EZW2CVQ,Refal_48,2015-09-19 15:33:04,1442676784924,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/CsAzxJ3I7T,deniwls,2015-09-19 15:33:05,1442676785513,
It's like the Alamo at the Liberty Stadium. Everton should be 4/5 up.,RichardCann76,2015-09-19 15:33:05,1442676785792,
Dear Everton/Swansea just score one for me,bostontruth316,2015-09-19 15:33:06,1442676786188,
Everton can not buy a goal right now,artuso_joey,2015-09-19 15:33:06,1442676786754,
"SHDKDUDKSHSKF can't believe there hasn't been a goal between Swansea/Everton! So many huge chances, great saves, one cleared off the line...",MattHoltTips,2015-09-19 15:33:07,1442676787834,
How have we not scored today? Ridiculous. Got 1-0 Swansea all over it.,sean94tobin,2015-09-19 15:33:08,1442676788361,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/2P4hGjc2Lw,TomcatBerjalan,2015-09-19 15:33:08,1442676788573,
"Swansea City Vs Everton

Live Stream : http://t.co/pWUhZt4nla

Ftblsk4 #GlobalSwans #SWAEVE #Epl #Swans #EFC #COYB #SWAvEFC",markacin,2015-09-19 15:33:09,1442676789034,
"The chances are there for @Everton , just need to finish! #COYB",JohnGasparoni,2015-09-19 15:33:09,1442676789278,
It pains me that Everton are putting more pressure on Swansea than we did when we played them. Are we really not as good as Everton?!,solokitema,2015-09-19 15:33:10,1442676790304,
#Cork got the ball on his cock ... Right? #SWAEVE,FraMat_Inc,2015-09-19 15:33:10,1442676790916,
Gabriel's dismissal was Arsenal's 78th Premier League red card. Only Everton (79) have more.  But they will say Chelsea are the thugs,Twickta,2015-09-19 15:33:11,1442676791902,
72' El Swansea continua sufriendo frente al Everton.,swanseacityBRIT,2015-09-19 15:33:12,1442676792784,
Ashley Williams just doesn't have an off day with Swansea,Enwereji_Okeh,2015-09-19 15:33:13,1442676793926,
"Swansea City Vs Everton

Live Stream : http://t.co/an4rNaGb0E

Ftblsk4 #GlobalSwans #SWAEVE #Epl #Swans #EFC #COYB #SWAvEFC",Canli_Maclar,2015-09-19 15:33:14,1442676794471,
Blimey. Everton with several chances inside #Swans area. Williams with two massive pieces of defending saving our skin.,LoveLiveLaudrup,2015-09-19 15:33:15,1442676795240,
"Oeh! #Lukaku bracht #Everton bijna op voorsprong tegen #Swansea, maar iemand redt op de lijn. http://t.co/Iks2Bj3UWL http://t.co/5qeZLiQnHY",unibetbelgium,2015-09-19 15:33:16,1442676796029,
"Ashley Williams jest godnym zmiennikiem dla Łukasza Fabiańskiego. Nieważne, że gra na pozycji obrońcy. #SWAEVE",L_Grabowski,2015-09-19 15:33:16,1442676796477,
"@pablomc increíble que en el minuto 75 no gane el Everton, chorreo enorme... Hay que apostar que ganará al final",pablomc,2015-09-19 15:33:16,1442676796871,
Cork sacrificing his future children to block a shot from #everton,Onesphoro,2015-09-19 15:33:17,1442676797040,
This Swansea will replace Manchester United in UCL next season,Teejay481,2015-09-19 15:33:17,1442676797423,
Who is this Lou Kaka guy that Talksport seem to think us playing for Everton today?,danieldon28,2015-09-19 15:33:17,1442676797501,
Doble ocasión del Everton!,TotalEverton,2015-09-19 15:33:17,1442676797995,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 m... http://t.co/cjkqXJXaYF #ABD,AbdullahAzaaaam,2015-09-19 15:33:18,1442676798069,
"#swaeve 
Damn!! just too many changes being missed by everton..haizz..",AkbarPreneur,2015-09-19 15:33:19,1442676799336,
"ELEVATED: Everton 0, Swansea City 0, 2nd Half - 73' -  RUWTbot added 5 roots
http://t.co/IkegDHhxDu",RUWTsoccer,2015-09-19 15:33:20,1442676800453,
"SOCCER: Everton 0, Swansea City 0, 2nd Half - 73' -  RUWTbot added 5 roots
http://t.co/3g6NFDIyYH",RUWTgood,2015-09-19 15:33:20,1442676800471,
Lol how isn't Everton ahead in this game ?,sirebi_noni,2015-09-19 15:33:21,1442676801171,
How Everton aren't winning 3-0 is unbelievable.,BonusFPL,2015-09-19 15:33:21,1442676801958,
"""@OJOBAMIJI: These teams will disturb the big 4 this season. Leicester, Crystal Palace and Swansea""!!",Olumabs10,2015-09-19 15:33:22,1442676802878,
Come on @Everton let's do this! #EFC #NSNO #COYB ⚽🙌👏,LucyK2396,2015-09-19 15:33:23,1442676803511,
Come on Swansea fuck me! get one int bag,CalAbbott,2015-09-19 15:33:24,1442676804673,
Everton will rue those chances.,ni_rex,2015-09-19 15:33:24,1442676804855,
@wookie_wizardry Everton v Swansea on njmsoccer 👍,r_g_m_c,2015-09-19 15:33:25,1442676805149,
Que partidazo Swansea - Everton.,0Showbiz,2015-09-19 15:33:25,1442676805410,
putain il est honteux le match Everton Swansea la finition c niveau départemental,Rawls___,2015-09-19 15:33:25,1442676805746,
@therealdmdavies @prenno wrong answer. Because we're Everton. Played well today.,UB40andSkyDish,2015-09-19 15:33:26,1442676806669,
Everton's been thisclose to putting it in for most of the half. Gotta finish one.,dbaker3448,2015-09-19 15:33:27,1442676807334,
Suasana Nonton Bareng #Swansea v #Everton di @elcomcoffee  malam ini [19/9/2015] #elcomandante… https://t.co/0dod5q6XlW,ElcomCoffee,2015-09-19 15:33:27,1442676807401,
So that's what them wingers are for @Everton,markbeams,2015-09-19 15:33:27,1442676807532,
JUST TWAT THE FUCKING THING. #everton,Thecrookedfoo,2015-09-19 15:33:27,1442676807701,
"Swansea-Everton, en final i best of the rest.",antondahlback,2015-09-19 15:33:28,1442676808021,
C'mon Newcastle and Swansea,RossCarey35,2015-09-19 15:33:29,1442676809432,
Need Everton to score 1 Newcastle to score 2 and Leicester to score 1 🙏🏻🙏🏻,aidannwright2,2015-09-19 15:33:29,1442676809583,
"Va Gerard, aprofita el teu moment. #COYB #SWAvsEFC  https://t.co/L8eLqH0yy7",Dallonses,2015-09-19 15:33:30,1442676810144,
Need 2 goals in the Everton match 🙏🙇,JoeDickson94,2015-09-19 15:33:30,1442676810745,
Swans vs Everton 🔥 🔥 🔥 🔥 🔥,AndrewKK_,2015-09-19 15:33:30,1442676810757,
"Swansea City Vs Everton

Live Stream : http://t.co/x4JO8po0cA

Ftblsk4 #GlobalSwans #SWAEVE #Epl #Swans #EFC #COYB #SWAvEFC",KesikTuba,2015-09-19 15:33:31,1442676811290,
Haha! Swansea Cork? got an epic nut shot.,bcline760,2015-09-19 15:33:31,1442676811508,
Everton - Swansea. Dead game,OJOBAMIJI,2015-09-19 15:33:32,1442676812089,
@dippyboy2000 holy shit i've been watching too much mls. it's disconcerting to see swansea's actually-functioning defense.,jakebecknation,2015-09-19 15:33:34,1442676814142,
"Swansea City Vs Everton

Live Stream : http://t.co/SNRnPIFTvf

Ftblsk4 #GlobalSwans #SWAEVE #Epl #Swans #EFC #COYB #SWAvEFC",GayeTakn1,2015-09-19 15:33:34,1442676814748,
"HT:Swansea 0-0 Everton: Both sides are fully committed and looking to play good football, but ... - http://t.co/qW9qYO1NW6 #EvertonFC #EFC",TOFnews,2015-09-19 15:33:34,1442676814913,
"You know them games of FIFA when you have roughly 237 shots, but can't score? That's what this Everton game is like!",ConnorBooch,2015-09-19 15:33:35,1442676815027,
"@Everton MARCAD YA MUCHACHOS, LAS ESTÁIS FALLANDO DE TODOS LOS COLORES",AlexxJackass,2015-09-19 15:33:35,1442676815361,
@Everton great cross from deloufeou,peterjerome84,2015-09-19 15:33:41,1442676821500,
Nop.. We make it so easy for them with shitty tactics  https://t.co/J8SODSn9lz,Osonkoh,2015-09-19 15:33:41,1442676821736,
Williams is rotting on my bench since I thought Swansea would concede.,FPL_BOTS,2015-09-19 15:33:42,1442676822385,
Swansea Everton macini neden vermiyorsunuz kardesim? Nasi bi yayin politikasi bu? @DigiturkDestek @digiturk,bikadehchivas,2015-09-19 15:33:44,1442676824863,
"Montero should be playing for a top four team, no disrespect to Swansea. In between, Ashley Williams is a rock #EPL",1982DeYa,2015-09-19 15:33:45,1442676825766,
I reckon Ashley #Williams has more saves than Fabianski today. #SWAEVE,hA10gi,2015-09-19 15:33:46,1442676826177,
"Everton Dnb liras till 1,9",masb3tting,2015-09-19 15:33:46,1442676826614,
"Very 14/15 from Swansea, this.",BobbyGardiner,2015-09-19 15:33:48,1442676828425,
LIVE MATCH: Duel Swansea Vs Everton Belum Hasilkan Gol: Everton mendominasi jalannya pertandingan di 45 menit ... http://t.co/BGGTW8UcnE,Kompascoom,2015-09-19 15:33:49,1442676829236,
sawansea vs everton..end to end stuff here,Lamont_KC,2015-09-19 15:33:52,1442676832872,
