text,user,created_at,timestamp,geo,polarity
"@HammsterxDamn #Chelsea v #Arsenal today! Crazy odds from Coral, #CFC 9/1 or #AFC 12/1!   =&gt;&gt;http://t.co/FhjSBvx4Hx",bestpokerapps,2015-09-19 11:55:01,1442663701575,,4
Come on Chelsea!! #CFC #AFCvCFC,greglee91,2015-09-19 11:55:01,1442663701758,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |9",tryalvip,2015-09-19 11:55:02,1442663702810,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |10",tryalvip,2015-09-19 11:55:05,1442663705241,,2
"Poor Santi, his socks look like stockings 😂 #AFC",MooieBoots,2015-09-19 11:55:14,1442663714293,,0
Chelsea vs Arsenal Live Stream  http://t.co/6tOkslrEHb  #CFC #AFC,HDStreamsNet,2015-09-19 11:55:18,1442663718426,,2
Come on Arsenal! #AFC #Arsenal,MrManFish,2015-09-19 11:55:18,1442663718805,,2
"今夜はラヂオ観戦。

#AFCvCFC #Arsenal #Chelsea",NAMKLIM,2015-09-19 11:55:22,1442663722782,,2
"@arjanitmorina #Chelsea v #Arsenal today! Crazy odds from Coral, #CFC 9/1 or #AFC 12/1!   =&gt;&gt;http://t.co/FhjSBvx4Hx",bestpokerapps,2015-09-19 11:55:27,1442663727291,,4
10' #CFC 0-0 #AFC | Se tantean los dos equipos. Típicos primeros minutos de un derbi. #BPL,ProyectoPremier,2015-09-19 11:55:34,1442663734659,,2
A young defensive line at #AFC...,tkclaytondzo,2015-09-19 11:55:40,1442663740690,,2
Sanchez loses the ball cheaply. Great tackle from Ramsey. #Arsenal #AFC,afabulousopera6,2015-09-19 11:55:42,1442663742199,,2
"Mourinho and Wenger wanted to shake hands?

https://t.co/RDkL44Faln #CFC #AFC",soccerlens,2015-09-19 11:55:44,1442663744140,,2
#CFC VS #AFC,Pejolism_,2015-09-19 11:55:50,1442663750702,,2
Football Insider revealed #AFC team early this morning and that Walcott &amp; Gabriel were starting http://t.co/T5Z0fkUC4G Stick. With. Us.,footyinsider247,2015-09-19 11:55:52,1442663752241,,2
Saat ini @Arsenal lagi tanding lawan chelsea. Tapi gak disiarin sama SCTV or Indosiar. Huft bgt deh... :-( #AFCvCFC #COYG,steelwell74,2015-09-19 11:55:54,1442663754940,,2
The end for Jose Mourinho? Chelsea fans slam team selection for Arsenal clash #AFC #CFC http://t.co/7IAG0ofp5a,premnewsuk,2015-09-19 11:56:03,1442663763183,,2
Decent start keep it up #AFC,Officalzackneal,2015-09-19 11:56:03,1442663763225,,2
Fuerza #AFC,dannbeltramelli,2015-09-19 11:56:05,1442663765900,,2
I fucking rate Gabriel highly #AFC,alexdoesporn,2015-09-19 11:56:10,1442663770627,,2
Come on 🔴⚪️🔴⚪️🔴 #AFC,kik_socute,2015-09-19 11:56:11,1442663771480,,2
"Olivier Giroud
#Arsenal
#AFC http://t.co/V809nmjKo3",mnireta,2015-09-19 11:56:12,1442663772977,,2
#COYG #AFC,kerwinmomo,2015-09-19 11:56:15,1442663775665,,2
Sanchez qu'est-ce qu'il est mauvais cette saison #AFC,skipper56100,2015-09-19 11:56:15,1442663775957,,2
"3-1 in favor of #AFC @tz_Uchay: Predictions?""",TheBLACKslam,2015-09-19 11:56:17,1442663777930,,2
"Ever wanted to shit the bed?
Now is your chance. #WeHateTottenham #AFC http://t.co/a4Vucaeck8",Danielfloyd1981,2015-09-19 11:56:21,1442663781652,,2
Has anybody seen Eden Hazard yet? @Arsenal #AFCvsCFC,goonerinfo_,2015-09-19 11:56:22,1442663782065,,2
Vai arsenal #Gunners #AFCvCFC,theradstone,2015-09-19 11:56:27,1442663787925,,2
You just gotta love Bellerín hes not there yet but he will be the fullback in the world just hope he stays at Arsenal #AFC #COYG,zombie_gooner,2015-09-19 11:56:29,1442663789458,,2
"Should've got Michael Oliver to referee this, Mike Dean smh #AFC",GoonerAnthonyT,2015-09-19 11:56:40,1442663800754,,0
#CFC VS #AFC,Jaime5M,2015-09-19 11:56:45,1442663805837,,2
Iva gik main?????? kimak brapa kali dh lobos agik mok main kau??? hahahahahaha #CFC #AFC,louis_edi,2015-09-19 11:56:55,1442663815181,,2
We know #NorthLondonIsRed but today we make #AllLondonIsRed #COYG #AFC The #Arsenal #CFCvAFC #Gooners #Gunners @arsenalamerica,RockCityGooners,2015-09-19 11:56:55,1442663815741,,4
09' Arsenal sangat memburu kemenangan itu terlihat dari tempo permainannya #CFC #AFC #ligainggris #CFCvAFC,suaradotcom,2015-09-19 11:56:57,1442663817940,,2
Good bright start. #AFC,ross_pearle,2015-09-19 11:57:01,1442663821789,,2
"Sánchez leads an attack for #AFC but the play is broken up by Oscar. The quick #CFC counter-attack led to nowhere. 

#CFC 0 - 0 #AFC",FLOWJamaica,2015-09-19 11:57:03,1442663823999,,0
Wenger might get Mourinho sacked if #AFC beat #CFC today,H_AhmadFouad,2015-09-19 11:57:04,1442663824011,,2
"Alexis looks fired up, love it. #AFC",TheRealHSN,2015-09-19 11:57:04,1442663824764,,2
"Alexis looks fired up, love it. #AFC",HShah14,2015-09-19 11:57:04,1442663824771,,2
"Very positive start, Alexis and Theo looking dangerous #AFC",CoqBlocked_,2015-09-19 11:57:19,1442663839558,,2
#CFC vs #AFC  #PremierLeague,fel7pe_azul,2015-09-19 11:57:19,1442663839652,,2
わたしの うち で サカ を みます！#COYG #AFC #Arsenal #CFCvAFC #LondonisRed 😀⚽👀👌 http://t.co/I4NxHROuuV,Jenovaslegacy,2015-09-19 11:57:22,1442663842223,,2
"Alexis Sanchez baby, Alexis Sanchez woaaah.. #Baller #AFC",Haz_AFC,2015-09-19 11:57:23,1442663843343,,2
Fantastic first touch from Theo there #AFC #COYG,GunnerGalla,2015-09-19 11:57:23,1442663843415,,2
"Looking forward to #AFC vs #Cfc nice to get another 3pm kick off, I hate the early kick offs.",MrUsmanovNot,2015-09-19 11:57:24,1442663844629,,2
"Beautiful beatiful football by Sanchez mehn...
#AFC
#COYG
#CFCvAFC",AmDASHY,2015-09-19 11:57:25,1442663845978,,2
10 @CFC 0-0 #AFC Early stats http://t.co/hsURYruVpy http://t.co/fsa63Y2eVy,StatsZone,2015-09-19 11:57:42,1442663862968,,2
"maaf biru , saya tercurang dengan merah #AFC⚽",ehhhudaaaaaaaaa,2015-09-19 11:57:47,1442663867782,,2
"If #AFC wins against #CFC today, then the season is over for the Blues #BPL #SSFootball",usiya,2015-09-19 11:57:58,1442663878262,,0
😂 that guy must have suffered a lot under #AFC #LRT,theRealUche_P,2015-09-19 11:58:04,1442663884348,,2
"#AFC
#CFC http://t.co/7C2aNM4s0p",mnireta,2015-09-19 11:58:04,1442663884471,,2
"kik_socute: Come on 🔴⚪️🔴⚪️🔴 #AFC Call me, 18884897855 xoxoxo",Netfaps,2015-09-19 11:58:05,1442663885259,,2
"Come on Arsenal. Our best side out, I think. They look sh*t-scared. Come on #AFC!",davmatter,2015-09-19 11:58:08,1442663888345,,2
Keemon u gunners #AFC,BenDavies26,2015-09-19 11:58:08,1442663888592,,2
Looking like the better team so far #AFC,Ross_J_McC,2015-09-19 11:58:20,1442663900161,,2
If I bought a HD 4K 3D curved TV would I able to see the ball in the #CFC box @samsung ? I can't see a thing right now #AFC #InTheShade,jackmccw,2015-09-19 11:58:21,1442663901405,,0
Sanchez has been quiet this season. Wonder which pocket hes in. #AFC,MOSTONUNITED99,2015-09-19 11:58:26,1442663906537,,2
Beautiful Football #AFC,AmDASHY,2015-09-19 11:58:32,1442663912141,,2
Theo looking very sharp today. Get I gunners. #AFC,Coldplayer1206,2015-09-19 11:58:37,1442663917936,,2
Coquelin is gradually becoming my favourite arsenal player #AFC,SymeonR,2015-09-19 11:58:38,1442663918423,,2
How is Sanchez not been dropped yet. He's had a very poor start to the season. #CFCvAFC #AFC,HarryMahon26,2015-09-19 11:58:41,1442663921375,,0
Vamos #AFC 🔴⚪️,miguelmejia13,2015-09-19 11:58:46,1442663926203,,2
Walcott is played in dangerously by #AFC but he's ruled offside. Very close. Arsenal has been the better side so far. Crisp on the ball #CFC,Niktheblue94,2015-09-19 11:58:46,1442663926541,,2
Come on Arsenal!! #AFC #COYG,SultanKilgannon,2015-09-19 11:58:49,1442663929095,,2
#AFC,CHRISOOBEE,2015-09-19 11:58:49,1442663929421,,2
We've got this! #AFC,LeBar_,2015-09-19 11:58:53,1442663933131,,2
The end for Jose Mourinho? Chelsea fans slam team selection for Ars #Arsenal #AFC #Gooners #COYG #FNH http://t.co/IsEpacoBVu,ArsenalFNH,2015-09-19 11:58:53,1442663933999,,2
#AFC,HayleyOrledge,2015-09-19 11:59:02,1442663942156,,2
Come on Arsenal #AFCvCFC,thegreenfairy1,2015-09-19 11:59:03,1442663943483,,2
Win win..gooners ..  We are cech mating chelsea #AFC,Ckanekong,2015-09-19 11:59:03,1442663943766,,2
I totally love the way the boys ve approached this game. #AFC,emzythonio,2015-09-19 11:59:05,1442663945558,,2
Theo looking very sharp today. Get in Gunners. #AFC.,Coldplayer1206,2015-09-19 11:59:05,1442663945618,,2
15 minutes in and still no break through for #AFC or #CFC #BPL,Eastbridge_SB,2015-09-19 11:59:07,1442663947768,,0
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |1",tryalvip,2015-09-19 11:59:12,1442663952470,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |2",tryalvip,2015-09-19 11:59:15,1442663955336,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |3",tryalvip,2015-09-19 11:59:16,1442663956700,,2
"We’ve started brightly so far, Walcott &amp; Alexis making some good runs and they feel fired up for it. #AFC",afc_first,2015-09-19 11:59:16,1442663956881,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |4",tryalvip,2015-09-19 11:59:17,1442663957865,,2
Arsenal clearly looking to use the pace of Theo Walcott to exploit any perceived weaknesses in the Chelsea defence. 0-0 after 15. #AFCvCFC,cfcvafc,2015-09-19 11:59:19,1442663959867,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |5",tryalvip,2015-09-19 11:59:19,1442663959902,,2
One thing is certain. #AFC will outpace #CFC today. But can they outgun them? Time will tell. #CHEARS #bbcfootball,BryteDude,2015-09-19 11:59:20,1442663960379,,2
#CFC - #AFC,HEDEEZY_MINAJ,2015-09-19 11:59:24,1442663964491,,2
"Sanchez tearing it up on the left wing! He's in the mood, great start for #AFC",GinjaNinja44,2015-09-19 11:59:25,1442663965309,,2
#AFC,hafizi171,2015-09-19 11:59:26,1442663966420,,2
"@Fred_Ntim Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |",tryalvip,2015-09-19 11:59:27,1442663967110,,2
13' #CFC 0-0 #AFC | Empieza a tener la posesión el Arsenal. Más cómodo sobre el césped pero sin asustar aún. #BPL,ProyectoPremier,2015-09-19 11:59:27,1442663967467,,2
"@Zodumo_ Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |",tryalvip,2015-09-19 11:59:28,1442663968871,,2
Dnt kill d momentum!!! Kip d fire fiery!! #AFC,BaReCkz,2015-09-19 11:59:29,1442663969657,,2
"@farithhafeez Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |",tryalvip,2015-09-19 11:59:30,1442663970481,,2
"""Champions of Europe, you'll never sing that!"" is the chant from Chelsea's fans to Arsenal here at the Bridge. #AFC #CFC #BPLonNBC",JPW_NBCSports,2015-09-19 11:59:35,1442663975870,,2
"@fathy_uwk Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |",tryalvip,2015-09-19 11:59:36,1442663976335,,2
"@arthur_sammie Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |",tryalvip,2015-09-19 11:59:38,1442663978947,,2
Goal Arsenal! (13') captain Cesc Fabregas flicks it off to the man Robin Van Persie to give Arsenal the lead over their rival! #AFC,MCFCKevin,2015-09-19 11:59:40,1442663980283,,2
"@ChelseaFC Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |",tryalvip,2015-09-19 11:59:47,1442663987610,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 | https://t.co/JMWj7uwFSN",tryalvip,2015-09-19 11:59:49,1442663989904,,2
Walcott is picking up today. Great ball #AFC,Iam_Lilswaggz,2015-09-19 11:59:50,1442663990891,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 | https://t.co/yfUER1LFkO",tryalvip,2015-09-19 11:59:53,1442663993583,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 | https://t.co/tCad4v7iA6",tryalvip,2015-09-19 11:59:56,1442663996924,,2
"The boys are looking good
Match looking good
Please don't mess this up @Arsenal #AFC",Baba_Blue_,2015-09-19 11:59:58,1442663998734,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 | https://t.co/3kKkqVP9IQ",tryalvip,2015-09-19 11:59:58,1442663998882,,2
PASS MAP: Just 58% pass accuracy from Santi Cazorla today. Very unlike him. #AFC http://t.co/bDAi7Y6gxc,Squawka,2015-09-19 12:00:03,1442664003064,,2
"Something that has to change from #AFC, today especially is chance conversion. Nowhere near good enough at the moment. #CHEvARS",TheBowMonster,2015-09-19 12:00:03,1442664003474,,0
#AFC aren't gonna see much of #Sanchez today I reckon. He lacks concentration today. It's apparent from his play.,Blackdebris,2015-09-19 12:00:06,1442664006858,,2
Incredible stat proves that Arsenal’s Mesut Ozil is the Premier League’s most creative star #AFC #Ozil http://t.co/a56b3eEGQG,premnewsuk,2015-09-19 12:00:08,1442664008416,,2
2-0 Arsenal #AFCvSCFC,phantom_ivy,2015-09-19 12:00:10,1442664010573,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |sws",tryalvip,2015-09-19 12:00:11,1442664011042,,2
CHAMPIONS OF EUROPE YOU NEVER SANG THAT #AFC,mustardclass,2015-09-19 12:00:25,1442664025714,,2
Really wish wilsh was back so we could see him play next to Le Coq #AFC,GoonerAnthonyT,2015-09-19 12:00:28,1442664028210,,0
"Chelsea vs Arsenal: http://t.co/KPu5BaLx2X

Match Tags: #AFC #CFC #Arsenal #Chelsea",futygoals,2015-09-19 12:00:33,1442664033441,,2
"#CFCLive #AFCvSCFC #premierleague #barclays #englishfootball 

15 mts. Chelsea 0 Arsenal 0. Watch live stream below

http://t.co/PH9g51FZoU",sujithbeta,2015-09-19 12:00:43,1442664043482,,2
We're playing the best I've seen in a while #AFC,_LeonWard_,2015-09-19 12:00:45,1442664045818,,4
"Coquelin is gradually becoming my favourite arsenal player #AFC""",_masilela,2015-09-19 12:00:48,1442664048270,,2
"Arsenal showing some urgency, for a change, I love it. #COYG #AFCvCFC",DGoonerSociety,2015-09-19 12:00:49,1442664049340,,4
"Theo Walcott
#AFC http://t.co/23syG5UFU8",mnireta,2015-09-19 12:00:50,1442664050409,,2
GO GUNNERS @Arsenal #AFCvSCFC,tinyirias,2015-09-19 12:00:55,1442664055924,,2
Great start! #AFC,_OmarAFC,2015-09-19 12:01:04,1442664064382,,2
Sanchez looks like he has got that swagger and groove back! #Arsenal #AFC #Alexis #COYG #CFCvAFC,abassm11,2015-09-19 12:01:09,1442664069655,,2
Can't watch the game #AFC,smash1_jay,2015-09-19 12:01:14,1442664074729,,2
Chelsea fans show Petr Cech the love as he returns to Stamford Bridge for first time since leaving for Ar... http://t.co/vd2qvd8ynY #AFC,goonergaunty,2015-09-19 12:01:27,1442664087870,,2
"SHOCK… Arsenal win another poll: Arsenal might not be winning many trophies this season, but they are tru... http://t.co/ULELvpI00r #AFC",goonergaunty,2015-09-19 12:01:28,1442664088142,,2
Who ya got? #BPLonNBC #CFC #AFC @CentralFLTop5,djxb1977,2015-09-19 12:01:29,1442664089738,,2
Oscar has a great chance to play in Costa but he's caught with the ball at his feet.Chance wasted #CFC Walcott offside at the other end #AFC,Niktheblue94,2015-09-19 12:01:32,1442664092562,,0
Chelsea parking the bus. At home. This early on in the season. Cowardly. #COYG #AFC #Arsenal,SJYeates,2015-09-19 12:01:34,1442664094932,,2
"Regarding the Arsenal fan stabbed today, I'm sure I speak for all spurs fans by wishing him a very speedy recovery. #AFC #THFC",richierabs,2015-09-19 12:01:47,1442664107475,,2
I really want to tweet but am weary of losing to #Cfc #coyg #afc  #AFCvSCFC,marc_milly,2015-09-19 12:01:52,1442664112012,,2
15 #CFC 0-0 #AFC Fabregas with the only shot on target so far http://t.co/hsURYruVpy http://t.co/gvoncjYu7d,StatsZone,2015-09-19 12:01:56,1442664116485,,2
Arsenal skipper pushed out the door? #AFC  http://t.co/ZHT6SrHro1 http://t.co/VXBYmd8fGX,FootballFanCast,2015-09-19 12:02:03,1442664123673,,2
#CFC parking the bus so far v #AFC in the #BPL. Are you backing a penalty to be awarded in the game? It's currently available at 3/1.,WillHillInPlay,2015-09-19 12:02:14,1442664134400,,2
Arsenal fans made Chelsea quiet with the 49 undefeated chant 😂😂😂 #AFC,earl_luke,2015-09-19 12:02:23,1442664143242,,2
So good to see how much Monreal has stepped up #AFC,jorgeebritton,2015-09-19 12:02:24,1442664144253,,2
So far so good. Quite good with the way we played at the moment. #AFC #COYG,CFarriz,2015-09-19 12:02:31,1442664151052,,4
CFC VS #AFC,JobSharp,2015-09-19 12:02:31,1442664151825,,2
#CFC #AFC #BPL ⚽,lexTerron,2015-09-19 12:02:32,1442664152171,,2
We got this #AFC #CFCvAFC #COYG,aqibhussain6,2015-09-19 12:02:39,1442664159434,,2
Come on you Gunners! #AFC #Arsenal,SteveCunneen,2015-09-19 12:02:40,1442664160108,,2
Can we not clear the ball #AFC,HudsonPreston,2015-09-19 12:02:48,1442664168167,,2
PASS MAP: Just 58% pass accuracy from Santi Cazorla today. Very unlike him. #AFC http://t.co/hhgpGuF0w9,EPLNepal,2015-09-19 12:02:58,1442664178136,,2
"""He's going to have to be on his metal"" wtf does that actually mean @themichaelowen ? It makes no sense whatsoever. #AFC",GoonerNation,2015-09-19 12:03:06,1442664186408,,0
Come you Gunners! #AFC,afiqnormin,2015-09-19 12:03:07,1442664187486,,2
So far so good #AFC #COYG,CFarriz,2015-09-19 12:03:08,1442664188130,,2
Doing okay aren't we. #Arsenal #AFC #COYG,ChiranjitOjha,2015-09-19 12:03:09,1442664189437,,2
#CFCvAFC #AFC Why do we always struggle to just clear the ball. We always want to look pretty,rossy01,2015-09-19 12:03:14,1442664194646,,2
"There's sharpness in #AFC play,the ball movement has been great,maybe soon they might nick one. Overall I'm impress with the team #CFCvAFC",wanatimi1,2015-09-19 12:03:15,1442664195336,,4
"#ديربي_لندن
#تشيلسي 󾬲 #أرسنال

http://t.co/12i3JijuPU
http://t.co/12i3JijuPU

#CFC 󾬲 #AFC",Tab3LiveHd,2015-09-19 12:03:19,1442664199442,,2
Lovely interchange of passes bw Chelsea as they get a corner for their efforts. Chelsea with more of the ball now #CFC #AFC,Niktheblue94,2015-09-19 12:03:28,1442664208565,,4
Confirmed Line-Up vs Chelsea – Giroud Benched  http://t.co/ZkLjYUHeet #AFC,FND_Arsenal,2015-09-19 12:03:35,1442664215229,,2
Confirmed Line-Up vs Chelsea – Giroud Benched  http://t.co/KZui2jPMFY #AFC,Gunner_Tweets,2015-09-19 12:03:35,1442664215310,,2
Confirmed Line-Up vs Chelsea – Giroud Benched  http://t.co/QoVGW1aC6o #AFC,Gooner_NewsUK,2015-09-19 12:03:35,1442664215318,,2
Confirmed Line-Up vs Chelsea – Giroud Benched  http://t.co/dMlEeG0Odw #AFC,AFC_News0,2015-09-19 12:03:35,1442664215343,,2
Confirmed Line-Up vs Chelsea – Giroud Benched  http://t.co/QNkzgx9Rbh #AFC,Arsenal_News0,2015-09-19 12:03:35,1442664215322,,2
Confirmed Line-Up vs Chelsea – Giroud Benched  http://t.co/AG3Erbkn8Z #AFC,Arsenal_News14,2015-09-19 12:03:35,1442664215334,,2
Confirmed Line-Up vs Chelsea – Giroud Benched  http://t.co/82lqG29W14 #AFC,AFC_News_UK,2015-09-19 12:03:35,1442664215404,,2
18' Serangan demi serangan diberikan Fabregas dan Oscar namun masih bisa dihadang #CFC #AFC #ligainggris #CFCvAFC,suaradotcom,2015-09-19 12:03:40,1442664220284,,2
"Beautiful build-up play by #CFC. A few one touch passes leading into the box, but only a corner-kick is won 

#CFC 0 - 0 #AFC 

#CHEARS",FLOWJamaica,2015-09-19 12:03:41,1442664221246,,4
#CFC #AFC (@ Restoran Darussalam in Putrajaya) https://t.co/bTDXLNlcTL,musabzulkefli,2015-09-19 12:03:41,1442664221902,"{u'type': u'Point', u'coordinates': [2.944995, 101.723608]}",2
"#CFC VS #AFC game on, good play by Hazard,Oscar",JobSharp,2015-09-19 12:03:45,1442664225839,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 | https://t.co/H9AbId9Pmp",tryalvip,2015-09-19 12:03:49,1442664229019,,2
Michael Owen is the type of fella who claps when a plane lands. (paddy) #CFCvAFC #CFC #AFC #BPL http://t.co/x0EhhNXKIz,BettingTips4yo,2015-09-19 12:03:50,1442664230358,,2
Gone are those days when #AFC would temple at the sights of #ChelseaFC. You can see the confidence like you see their #club #jerseys.,Blackdebris,2015-09-19 12:03:51,1442664231207,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 | https://t.co/76OqlmDf36",tryalvip,2015-09-19 12:03:51,1442664231839,,2
I still feel @ChelseaFC need a player in d order of Lampard. Off d box shot is really missin in #CFC game. Playin in d final third lik #AFC,olowookereOMO,2015-09-19 12:03:53,1442664233815,,0
I just hope this is not a case of initial gragra..#AFC,emzythonio,2015-09-19 12:04:00,1442664240636,,0
Confirmed Line-Up vs Chelsea – Giroud Benched http://t.co/o95dkvFPGg #AFC,ArsenalNewsNow_,2015-09-19 12:04:04,1442664244647,,2
Confirmed Line-Up vs Chelsea – Giroud Benched http://t.co/QoVGW1aC6o #AFC,Gooner_NewsUK,2015-09-19 12:04:05,1442664245130,,2
No golf today but #CFC vs #AFC is not a bad start to the day,Phallows,2015-09-19 12:04:09,1442664249230,,0
Confirmed Line-Up vs Chelsea – Giroud Benched http://t.co/O3aqWuNiqM #AFC,ArsenalNews05,2015-09-19 12:04:11,1442664251707,,2
Confirmed Line-Up vs Chelsea – Giroud Benched http://t.co/fsycISbZ5F #AFC,Latest_Gooner,2015-09-19 12:04:12,1442664252447,,2
"Fabregas, Hazard,Oscar, all managing to execute beautiful touches on the ball in the last few mins but the final ball is missing #CFC #AFC",Niktheblue94,2015-09-19 12:04:15,1442664255608,,0
Coq with the roulette #AFC,Just_Shiney,2015-09-19 12:04:21,1442664261524,,2
#AFC,cassa_tw,2015-09-19 12:04:23,1442664263628,,2
Confirmed Line-Up vs Chelsea – Giroud Benched http://t.co/QNkzgx9Rbh #AFC,Arsenal_News0,2015-09-19 12:04:26,1442664266942,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |1",tryalvip,2015-09-19 12:04:35,1442664275021,,2
Confirmed Line-Up vs Chelsea – Giroud Benched http://t.co/ZkLjYUHeet #AFC,FND_Arsenal,2015-09-19 12:04:35,1442664275707,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |2",tryalvip,2015-09-19 12:04:36,1442664276594,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |3",tryalvip,2015-09-19 12:04:38,1442664278019,,2
Confirmed Line-Up vs Chelsea – Giroud Benched http://t.co/KZui2jPMFY #AFC,Gunner_Tweets,2015-09-19 12:04:38,1442664278345,,2
COME ON YOU GUNNERS! 💪👏👍 #AFC,nurawesome,2015-09-19 12:04:38,1442664278956,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |4",tryalvip,2015-09-19 12:04:39,1442664279233,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |5",tryalvip,2015-09-19 12:04:40,1442664280794,,2
@sihlec @ChelseaFC false hope nje for yall #AFC,IronicMof,2015-09-19 12:04:41,1442664281072,"{u'type': u'Point', u'coordinates': [-26.09296, 28.00299]}",2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |6",tryalvip,2015-09-19 12:04:42,1442664282503,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |7",tryalvip,2015-09-19 12:04:44,1442664284003,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSk6KBs |8",tryalvip,2015-09-19 12:04:45,1442664285465,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |9",tryalvip,2015-09-19 12:04:46,1442664286970,,2
"Watch Youtube HD: #Chelsea vs #Arsenal
#CFC #AFC #CFCvAFC #CHEARS #CFCLive #Gunners

Link: http://t.co/lISNSkom02 |10",tryalvip,2015-09-19 12:04:48,1442664288630,,2
"Chelsea v Arsenal: Premier League – live!... http://t.co/EPmK6b0YGn
 #AFC",afcnewsarsena,2015-09-19 12:05:03,1442664303550,,2
"Chelsea 0-0 Arsenal live score: Follow all the London derby action from Stamford Bridge... http://t.co/dQYLY9oT25
 #AFC",afcnewsarsena,2015-09-19 12:05:06,1442664306335,,2
