text,user,created_at,timestamp,geo,lang,polarity
vamo ve el classico,drugballud,2015-11-21 17:19:33,1448126373848,,es,2
"Lets leave the Arsenal bants for now big teams are playing el classico,we will be back for u",georgelamps,2015-11-21 17:19:34,1448126374941,,en,4
"Watching El Classico at Club360 w/ @n_w_z 

#elclassico #RMAvsFCB",AhmedAfaah,2015-11-21 17:19:38,1448126378751,,en,4
No el classico for us compact users?,sick_veg,2015-11-21 17:19:40,1448126380842,,en,2
"Suarez has already started play acting, the prick. #elclassico",Oxgage,2015-11-21 17:19:41,1448126381337,,en,2
who's going to win elclassico?😈😋,fooz_aln,2015-11-21 17:19:44,1448126384397,,en,2
"el classico...
madrid vs barca [pic] — https://t.co/6SJeg8L0Dz",aa_dibz,2015-11-21 17:19:46,1448126386180,,es,2
Only reason im up rn is to watch el classico,Cristiannuques,2015-11-21 17:19:46,1448126386501,,en,2
"Oya e wa ma lo 👏🏽👏🏽“@olalee1: Me wanto go cut hair joor ""@Mz_Tohby: Gaan watch el classico “@olalee1: Chelsea won Assnal lost ... Oya A",Mz_Tohby,2015-11-21 17:19:46,1448126386874,,en,2
Were ready!!! (: #wings #pizza #chips #listos #elclassico #fire #viscabarca https://t.co/42iteXsf5s,Jorgeb2112,2015-11-21 17:19:50,1448126390884,,en,2
We have a battle in our hands right now#elclassico#comeonyoumadrid,isaacZeeco,2015-11-21 17:19:50,1448126390912,,en,2
elclassico,stormoftherose,2015-11-21 17:19:51,1448126391671,,es,2
"Here ramos started ! Hahahahaha😂 not even 1 min, they start to fight. Thats why el classico is boring! #Barca #ElClasico",MK_KUMAR_10,2015-11-21 17:19:53,1448126393324,,en,0
Watching el classico the illegal way😎,CristianoRaziur,2015-11-21 17:19:54,1448126394788,,en,2
Dive number one of el classico,Beej95blaz,2015-11-21 17:19:55,1448126395136,,en,2
@DStv why would u put the el classico on SS5 when u know most football lovers in SA are on compact????,Exclusiveluck,2015-11-21 17:19:54,1448126394998,,en,2
#elclassico watching #barca v #realmadrid....going for a narrow Madrid victory,david_baldry,2015-11-21 17:19:58,1448126398356,,en,4
#ElClasico #elclassico #RealMadrid #Barcelona waiting for the dives to start oh wait it's started 👍🏼,Mrdanweston,2015-11-21 17:20:01,1448126401302,,en,2
Lets go!!! #elclassico @TeamMessi  vs @Cristiano #FCBarcelona #RealMadrid 🔥🔥🔥,sitholepanashe,2015-11-21 17:20:03,1448126403820,,en,2
Watching LIVE on #Periscope: el classico! let's go :) https://t.co/BzISwUAzio,SSeppik,2015-11-21 17:20:05,1448126405891,,en,2
Keep calm and watch el classico,twt_Haikal,2015-11-21 17:20:06,1448126406769,,en,2
el classico ma broooo :D,Ati_Dwi,2015-11-21 17:20:07,1448126407108,,es,2
"What you are doing is very wrong, asikho rich sonke iEl Classico nithi asiybukephi nxaaaa! @SuperSportTV. Fakani el classico kwa ss3 now!!!",sandilegcaba17,2015-11-21 17:20:07,1448126407841,"{u'type': u'Point', u'coordinates': [-28.29742, 31.42314]}",en,2
Is el classico on espn 3?,angelo_faiella,2015-11-21 17:20:08,1448126408766,,es,2
anyone know a site where i can watch el classico??,RomitoMike,2015-11-21 17:20:09,1448126409208,,en,2
Ve el classico basladi # halamadrid,ramazangur53,2015-11-21 17:20:09,1448126409750,,es,2
"Despite the cold weather, i cant feel a damn shit. Its elclassico!",AndrewKatsigair,2015-11-21 17:20:09,1448126409841,,en,0
"#elclassico, favorite games of the season.",DUnit80,2015-11-21 17:20:10,1448126410999,,en,2
Anyone know where to stream el classico,Ibra11cr7,2015-11-21 17:20:13,1448126413013,,en,2
College football needs to pause for a couple hours for el classico #Barca,CRobbins4,2015-11-21 17:20:19,1448126419346,,en,2
@Swampo el classico on now !,BlackburnOwls,2015-11-21 17:20:20,1448126420025,,en,2
Vamos Real Madrid#elclassico https://t.co/f7MH5DsqRy,muneco_omar,2015-11-21 17:20:22,1448126422344,,es,2
I can't even enjoy el classico fuck off @Arsenal,49gunsalute,2015-11-21 17:20:29,1448126429043,,en,0
#HalaMadrid ❤⚽ el classico!,mondragon_xo,2015-11-21 17:20:31,1448126431841,,es,2
What time is el classico,MK100m,2015-11-21 17:20:32,1448126432679,,en,2
Suarez already on the floor? Hahaha this guy. Smh. Grow a pair man. #elclassico,munyamboma,2015-11-21 17:20:34,1448126434505,,en,2
5 most expensive players of all time playing together for the first time.  #elclassico,SamKingCTFC,2015-11-21 17:20:35,1448126435951,,en,2
Lanjut nobar el classico 🍺👏 #VamoselBarca (with Rame-rame at Princess Room's) [pic] — https://t.co/iE7SnYYDdc,syahrulrzq,2015-11-21 17:20:47,1448126447273,"{u'type': u'Point', u'coordinates': [-6.22889, 106.86594]}",en,2
soy el classico just like #el_mayor,One_509,2015-11-21 17:20:50,1448126450006,,en,2
"sua el classico suru , enjoy the beautiful game 💪🏽❤️",Nayid22D,2015-11-21 17:20:51,1448126451526,,en,2
"@realmadrid Vamos Real !
#halamadrid 💞 #elclassico💘
Watch great match 📺 💪👀 https://t.co/5jLbzR5YaY",freak_kike,2015-11-21 17:20:51,1448126451793,,en,2
There 5 channels playing college football but not a single one playing el classico😐,TylerDiamante,2015-11-21 17:20:54,1448126454897,,en,0
Looks like I won't be watching el classico,Alexx_pinedaa,2015-11-21 17:20:55,1448126455336,,en,2
Can't believe my bro @WCowling1 is at the Bernabeu tonight for #elclassico !! Not jealous at all!  Enjoy bro and Hala @realmadrid,RobCowling10,2015-11-21 17:20:56,1448126456313,,en,2
💔“@sick_veg: No el classico for us compact users?”,TSHWA_RIE,2015-11-21 17:20:56,1448126456693,,en,2
el classico,aiman_tu,2015-11-21 17:20:56,1448126456749,,es,2
So now el classico for us compact users?,uBongwe,2015-11-21 17:20:59,1448126459573,,en,2
"@fmuamba No brainer,  el classico all day long fab",debjudz,2015-11-21 17:21:00,1448126460004,,en,2
Let's go Ronaldo! CR7 #elclassico #halamadrid,dylanSTEVENS_9,2015-11-21 17:21:00,1448126460541,,en,2
#nw #elclassico #losblancos always,TheBigCharl,2015-11-21 17:21:00,1448126460579,,en,2
"@FCBarcelona make it special, great game with a victory expected in el classico",viragpant,2015-11-21 17:21:01,1448126461402,,en,4
"Although messi isn't playing, this will be the best el classico in years",HarryGunns,2015-11-21 17:21:01,1448126461938,,en,2
el classico today ! let's go barca❣,isabelloza10,2015-11-21 17:21:02,1448126462088,,en,2
Kick off! Vamos #halamadrid #elclassico,ayala_madrid_,2015-11-21 17:21:03,1448126463583,,en,2
el classico,farahainaroslin,2015-11-21 17:21:03,1448126463543,,es,2
el classico is always shit anyway. german football is more interesting tactically.,CAMOXFLAGE,2015-11-21 17:21:04,1448126464293,,en,2
Usually i wake up at 1pm on saturdays but i couldnt miss el classico⚽️,himaria68,2015-11-21 17:21:04,1448126464927,,en,2
Link for el classico anyone?,BombayBen97,2015-11-21 17:21:05,1448126465925,,en,2
elclassico #HalaMadrid. https://t.co/gX4VOBADAl,aln7_,2015-11-21 17:21:07,1448126467867,,es,2
Too much class on one pitch #elclassico,Philly_19_,2015-11-21 17:21:09,1448126469213,,en,2
We are on!!! #elclassico,iam_wastec,2015-11-21 17:21:10,1448126470684,,en,2
#ElClasico #elclassico 😂 great entertainment for dives and fights #watchthisspace ⚽️,Mrdanweston,2015-11-21 17:21:14,1448126474909,,en,2
We are showing the #RealMadrid #Barcelona #elclassico #football @F_R_Group @SkySportsPub Join us for a great game,thewaterway_,2015-11-21 17:21:19,1448126479421,,en,4
Am I the only one who misses xavi so much😭😭 #elclassico,shumaizm,2015-11-21 17:21:20,1448126480475,,en,0
Feet up ✔️ beer in hand ✔️ #elclassico on ✔️ @s85clothing #tshirt #sailor85 #estrella #Barcelona… https://t.co/v0ozudKTKi,Dan6cook,2015-11-21 17:21:22,1448126482682,,en,2
#elclassico cant wait #realmadrid #FCB @realmadrid @FCBarcelona,ThomasM22375660,2015-11-21 17:21:27,1448126487161,,en,2
"Forsa Barca ✌🏻️
#elclassico #fcbarcelona #realmadrid @ Al Makan Cafe - Muscat Grand Mall https://t.co/GO4GJXK1ne",joseingasra,2015-11-21 17:21:27,1448126487347,"{u'type': u'Point', u'coordinates': [23.58825465, 58.41232473]}",en,2
@LiamGHopkins I'm going to come down your house just to watch el classico,GethinHJones,2015-11-21 17:21:28,1448126488564,,en,4
"Nonton el classico with @ApridhaNindi ,,, common white #HalaMadrid",nivanabilajamil,2015-11-21 17:21:32,1448126492227,,en,2
"Its all about the Valencia the night fuck your el classico 🇪🇸

#DaniParejoPumpedYerMaw",JRD1996__,2015-11-21 17:21:34,1448126494239,,en,2
"Dunno how I'm supposed to watch liverpool vs city, the el classico and play gfin 🔫",JordFPS,2015-11-21 17:21:34,1448126494518,,en,2
#elclassico #realmadrid fuck #barcelona that's what #suarez get https://t.co/EBpo89aerI,fatlanski,2015-11-21 17:21:35,1448126495932,,en,2
Messi being back in time for the el classico just confirms that the illuminati is real,Larry__96,2015-11-21 17:21:40,1448126500425,,en,2
. @beINSPORTSUSA Video is lagging audio for el classico,hamidp,2015-11-21 17:21:43,1448126503061,,en,2
"@TheAfreecan fuck el classico 
Nruh ne9ra *_*",lotfibessaad,2015-11-21 17:21:46,1448126506970,,en,2
Hopefully a good el classico can help brighten the weekend..,ShanbhagV,2015-11-21 17:21:48,1448126508572,,en,4
"""@ayala_madrid_: Kick off! Vamos #halamadrid #elclassico"" You're on heat today 🔥🔥🔥",BaDAsS_DriZzy,2015-11-21 17:21:52,1448126512410,,en,2
#elclassico time!,akshaydixit_,2015-11-21 17:21:53,1448126513813,,en,2
Keep calm and watch el classico,adib_razman,2015-11-21 17:21:55,1448126515826,,en,2
"tough choice, el classico or lfc match",_Nemii_,2015-11-21 17:21:58,1448126518571,,en,2
el classico stream https://t.co/NvTmOUh13c,BrolicDuck,2015-11-21 17:21:59,1448126519166,,en,2
Finally the world stops for el classico https://t.co/sCZGlKODUc,kennaz_,2015-11-21 17:22:05,1448126525641,,en,2
#elclassico..barca we Killin em tonyt,MattBarasa,2015-11-21 17:22:07,1448126527945,,en,2
@sJiMing @SriSaswien el classico la macha.,Tinesh_R,2015-11-21 17:22:08,1448126528264,,es,2
Missing el classico though. We best make up for it. Lovren against aguero though uh oh !,Si_Davies87,2015-11-21 17:22:08,1448126528940,,en,0
el classico baby,anasazfar,2015-11-21 17:22:09,1448126529919,,en,2
Game onnnnn #elclassico,sthorat10,2015-11-21 17:22:12,1448126532330,,en,2
Mad i'm missing the el classico,shuttheFACKup__,2015-11-21 17:22:18,1448126538230,,en,0
Begadang for the sake of The Reds &amp; el classico. Go go Klopp!,hirzanando,2015-11-21 17:22:22,1448126542630,,en,2
It has Begun #elclassico team ronaldo,kumbirai_kweezy,2015-11-21 17:22:23,1448126543986,,en,2
Homeward journey entertainment sorted 🇪🇸🚌 #elclassico https://t.co/WRGYLaTePp,soccerelitefa,2015-11-21 17:22:27,1448126547736,,en,2
What the fuck @SuperSportTV no el classico,Vasboy34,2015-11-21 17:22:30,1448126550478,,en,2
Great scenes coming from the #elclassico this evening @FCBarcelona @realmadriden https://t.co/ecu7WQnrf4,AdzJ2,2015-11-21 17:22:30,1448126550675,,en,4
Any link for el classico#live streaming,aasbik1,2015-11-21 17:22:35,1448126555398,,en,2
"Chelsea won, el classico is up next, and man city plays liverpool, it's a good day for soccer",apabari17,2015-11-21 17:22:35,1448126555527,,en,4
"All geared up.......and the rivalry begins!
#elclassico #barcelona #realmadrid https://t.co/5SjOLbsrE0",charusamarth,2015-11-21 17:22:36,1448126556218,,en,2
waiting for liverpool match.el classico tolak tepi lu,HaiqalAidil,2015-11-21 17:22:36,1448126556899,,en,2
el classico boring sia,AwaxTooti,2015-11-21 17:22:38,1448126558511,,en,2
luv 2 watch el classico in espanol,BudapestMission,2015-11-21 17:22:38,1448126558668,,en,2
Neymar with that cut though #elclassico,tfelli,2015-11-21 17:22:38,1448126558937,,en,2
"The football gods are fair methinks. They distribute banter material to all teams in equal measure, every team gets trolled. Now el classico",IrpheuS,2015-11-21 17:22:53,1448126573500,,en,2
missing first 15min of el classico😩️,Jonathan_38_,2015-11-21 17:22:54,1448126574132,,en,0
Let's goooooo #elclassico #barcelona 💙❤️💙❤️,_malak_yassine_,2015-11-21 17:22:57,1448126577478,,en,2
3-2 win in the cup home in time for el classico and a munch then out for a few well earned pint 🍺,jnrscotty,2015-11-21 17:23:00,1448126580335,,en,2
watch el classico &amp; two of england's biggest clubs play simultaneously &amp; understand how la liga has developed leaps &amp; bounds over the prem,StillAar_,2015-11-21 17:23:05,1448126585110,,en,2
Dunno what to feel about el classico...hate both real &amp; barca...,juggernaut_89,2015-11-21 17:23:07,1448126587606,,en,0
"Bigmatch.

Liga inggris: siti vs lfc.

Liga spanyol: al classico
                        el classico
                        dul classico",GerhardSinaga,2015-11-21 17:23:13,1448126593367,,en,2
"Fcuk ""el classico""  C'MON CITY C'MON CITY C'MON CITY",pwatsonmcfc,2015-11-21 17:23:14,1448126594539,,en,2
Watching el classico,thatniggabriaan,2015-11-21 17:23:17,1448126597859,,en,2
@KenyaPower_Care. You have decided won't watch elclassico..,Nyuks92,2015-11-21 17:23:22,1448126602845,,en,2
Time for el classico,BafanaKevin,2015-11-21 17:23:29,1448126609048,,es,2
el classico,stifrhna,2015-11-21 17:23:30,1448126610391,,es,2
When he heard DSTV compact aint playing el classico 😂😂😂😂 https://t.co/tGJPoJCDW3,ThandoMavuso_,2015-11-21 17:23:37,1448126617889,,en,2
*watching el classico* *turn up the volume* *got scolded by mom* *now watching the game without sound* *sad*,yassssier,2015-11-21 17:23:41,1448126621100,,en,2
Supersport really disappointed with the el classico  broadcasting this time nxm,TreanAtic,2015-11-21 17:23:41,1448126621512,,en,0
"missing the el classico and a live stream for work, cry",matthewhale69,2015-11-21 17:23:42,1448126622865,,en,0
Anyone got a mobile friendly stream for el classico today?,OneShotUDie55,2015-11-21 17:23:43,1448126623058,,en,2
Who will win #elclassico #RealMadrid vs #Barcelona ? #laliga #2015,dyingsky,2015-11-21 17:23:43,1448126623670,,en,2
Jumpa gaiss link live streaming el classico ☺️😘,islanggg,2015-11-21 17:23:48,1448126628155,,en,2
el classico #visca Barça,Samadovsolo,2015-11-21 17:23:54,1448126634284,,es,2
don't you just love when not one sports station on tv in america plays the el classico? ya me to😊😊,vcordz,2015-11-21 17:23:58,1448126638366,,en,2
LIVE on #Periscope: el classico https://t.co/I3pccRUTxN,randyruiz8a,2015-11-21 17:24:00,1448126640696,,en,2
#nw el classico https://t.co/31WqzcEqAp,ohtaufiqmazlan,2015-11-21 17:24:02,1448126642065,,es,2
"el classico 🍻 (with Ridhwan, Fathur, and 2 others at Champion Cafe) — https://t.co/ZHBrqIiIHO",tamlikha_kahfi,2015-11-21 17:24:04,1448126644487,"{u'type': u'Point', u'coordinates': [3.56771, 98.64697]}",en,2
@donhutch4 el classico or premier league?,riwazgyawali,2015-11-21 17:24:09,1448126649735,,es,2
yoyo el classico -,sulthanauliya12,2015-11-21 17:24:09,1448126649642,,es,2
"There's something weird on SS2, there's 2 teams passing the ball and moving into space!! What's all that about? #elclassico",Whiteyorkist,2015-11-21 17:24:16,1448126656210,,en,2
el classico!!!,IzatPresiden,2015-11-21 17:24:16,1448126656878,,es,2
"U cant calm down!!!
Its normal being nervous
Its elclassico https://t.co/NR6jbGqoxC",ali_hashaaam,2015-11-21 17:24:20,1448126660278,,en,2
Really disappointed that @supersporttv decided to not show #elclassico to us compact viewers. Im actually a liverpool fan but come on now!!!,L3kx_Miyagi,2015-11-21 17:24:24,1448126664138,,en,0
Clearly man city v liverpool is bigger than el classico thts y it wasnt shown on supersport 3,vitalle_moyo,2015-11-21 17:24:26,1448126666228,,en,2
el classico,markyo69,2015-11-21 17:24:28,1448126668381,,es,2
i just wonder wat ladies do when all men are busy watchin el classico #DontDisturb,goche_tatenda,2015-11-21 17:24:32,1448126672284,,en,2
I need to go somewhere to watch el classico⚽️💙,maanddaaa_,2015-11-21 17:24:32,1448126672486,,en,2
kickoff elclassico jam berapa????,Rrhomansyah_14,2015-11-21 17:24:37,1448126677456,,en,2
After a long time am watchin #elclassico alone.,ThaVaid,2015-11-21 17:24:45,1448126685215,,en,2
i think i ma just watch el classico once messi comes on,itsbikalpa,2015-11-21 17:24:47,1448126687706,,en,2
It's the time for el classico..... https://t.co/rw7Lf5F44H,FranklinOronno,2015-11-21 17:24:51,1448126691608,"{u'type': u'Point', u'coordinates': [23.9879429, 90.3716675]}",en,2
"The two guants in confronting in Santiago Bernabeu right now!
Here he is, my reason to shout #HalaMadrid #elclassico https://t.co/BGc42CrHKp",zainyshainy,2015-11-21 17:24:52,1448126692051,,en,2
Really hope it's the same commentator from last years elclassico,AhmedAblacker,2015-11-21 17:24:58,1448126698137,,en,2
supersport3 where's our elclassico?@dstv @multichoice,STONE_MAMS,2015-11-21 17:24:58,1448126698161,,en,2
How Gay is Neymar's hair ??? #elclassico,thehammer68,2015-11-21 17:25:00,1448126700022,,en,2
@darrenrovell you watching this game? #elclassico,johnandri,2015-11-21 17:25:00,1448126700977,,en,4
Ross just so happens to be closed the day of el classico wonder why,C_Fero3,2015-11-21 17:25:05,1448126705500,,en,0
To High Neymar #elclassico,nadeem_gunner,2015-11-21 17:25:06,1448126706397,,en,2
"nobar laga el classico di galian 
# HalaMadrid",budy_evhead,2015-11-21 17:25:08,1448126708820,,es,2
am i the only one who wld watch a chelsea-watford match over an el classico #overated,titaniumMX,2015-11-21 17:25:11,1448126711552,,en,2
el classico~💪👻🍻🏃⚽ [pic] — https://t.co/PYoAfFKfwL,irfanedogawa23,2015-11-21 17:25:14,1448126714893,,es,2
#elclassico. Where's the early goal kante? Ohh Messi's not around I forgot. Madrid for the money!!!,ThatKingMag,2015-11-21 17:25:18,1448126718536,,en,0
Watching el classico! Go #Barcelona !!!,HermesFalcaoJr,2015-11-21 17:25:37,1448126737177,,en,4
@johnnyboyy12345 cracking 3pts that now el classico and darts at 7. Perfect sat viewing,rowling26,2015-11-21 17:25:43,1448126743451,,en,4
Back n forth w el classico and gator game mainly classico tho😦,Sternaldinho,2015-11-21 17:25:47,1448126747364,,en,2
Into the 8th minute and second dive from Real Madrid player. #elclassico,ArunHamalLFC,2015-11-21 17:25:48,1448126748098,,en,2
Are the announcers ahead on anyone else's game? #elclassico,BulletproofBlue,2015-11-21 17:25:48,1448126748968,,en,2
.@SkyFootball what a set of cunts givin out the el classico score...was fkn recording that 👊,jlo_lcfc,2015-11-21 17:25:49,1448126749903,,en,2
LIVE on #Periscope: el classico https://t.co/DZ9HDffBgB,randyruiz8a,2015-11-21 17:25:50,1448126750504,,en,2
@SuperSportTV ..the least you could have done was show us the el classico ...we cant afford the premium ...,VMakopo,2015-11-21 17:25:56,1448126756039,,en,0
el classico &amp; chill?,Amena_Turki,2015-11-21 17:25:59,1448126759033,,es,2
Any way #beINSPORTS can sync the sound and picture for el classico? This is so bush league #fcblive,trotskydc,2015-11-21 17:26:02,1448126762292,,en,2
i said the el classico kick off time @sergiorosales22,kyle_1099,2015-11-21 17:26:06,1448126766086,,en,4
@PTVSp0rts show us #elclassico #realmadridvsbarcelona,lordsaim,2015-11-21 17:26:12,1448126772550,,en,2
el classico 🙌,SLeela1990,2015-11-21 17:26:14,1448126774493,,es,2
"Today, visit to Chamarel rum factory, steak dinner, now a beer and el classico #thisisliving",cynicreeve,2015-11-21 17:26:19,1448126779250,,en,4
"on this day,I nilihata  el classico",StevMwas,2015-11-21 17:26:22,1448126782024,,en,2
All about football tonight. #trending #elclassico https://t.co/VSvqNBykvo,abishakya,2015-11-21 17:26:22,1448126782122,,en,2
@LeonWalcott1 @LeedsShooters upset!! Been taken to el classico to be sat in a great position for the big screens. Now put on a small screen,mjsdelights,2015-11-21 17:26:23,1448126783116,,en,0
@MattHDGamer pfft who the hell even wants to watch el classico,MustafaXI_,2015-11-21 17:26:28,1448126788556,,en,2
Can't watch el classico. Internet to slow 😭😭,MH_Haziq,2015-11-21 17:26:29,1448126789438,,en,0
"el classico (@ McDonald's in Shah Alam, Selangor) https://t.co/96CUtYTHca",AmirulAmberan,2015-11-21 17:26:31,1448126791831,"{u'type': u'Point', u'coordinates': [3.2246156, 101.55660331]}",en,2
@smudgerrrrr ur watching come dine with me over el classico 🙈🙈?,stephenroy72,2015-11-21 17:26:34,1448126794092,,en,4
"Nobar el classico (with Yoseph, Hildan, and andika at Indomaret Point) — https://t.co/8S2lcWPjwJ",Olansibiru,2015-11-21 17:26:36,1448126796577,"{u'type': u'Point', u'coordinates': [-7.34324, 112.73745]}",en,2
@MattHDGamer el classico is on.,canisurvivee,2015-11-21 17:26:37,1448126797923,,en,2
@ZackHxrry @_Far_East_ el classico boring sia ..,AwaxTooti,2015-11-21 17:26:42,1448126802266,,en,2
@aaron_w96 aaron go watch el classico,FaridaBassioune,2015-11-21 17:26:44,1448126804578,,en,2
Fuck la youtube. People want to watch el classico,SyarulHaffyan,2015-11-21 17:26:49,1448126809236,,en,2
"Weird how people would rather the el classico than City v Liverpool, Raheem Sterling v James Milner, what more could you ask?",Borinipple,2015-11-21 17:26:50,1448126810529,,en,2
Cmon Real!!!! #elclassico,Kauski_,2015-11-21 17:26:54,1448126814651,,en,2
This gone be one hell of a game #elclassico,Pa1nT3D_wH1T3,2015-11-21 17:27:02,1448126822461,,en,2
Ronaldo tho #elclassico #halamadrid,grills247,2015-11-21 17:27:04,1448126824359,,es,2
Watching #elclassico while getting ready for the day. #barca https://t.co/nOniaiTNn8,JakePlanton,2015-11-21 17:27:08,1448126828146,,en,4
@s_masood6 Bro any live stream for the el classico!,TheiTeckHq,2015-11-21 17:27:10,1448126830207,,en,2
@angahlinks most welcome. Nk layan el classico ke man?,aminfaiz10,2015-11-21 17:27:14,1448126834191,,en,4
"Woke up to watch el classico, and for some reason the channel its on no longer works...",Moe_Z17,2015-11-21 17:27:17,1448126837666,,en,0
#arsenal cnt lose and i get d #morale to watch #elclassico naa,MauriceNsimbi,2015-11-21 17:27:20,1448126840943,,en,2
@beINSPORTSUSA fix your audio pls. At least a 2 second audio delay watching el classico.,royalguy07,2015-11-21 17:27:23,1448126843597,,en,4
✨el classico✨,_emilybridge,2015-11-21 17:27:29,1448126849112,,es,2
Back after el classico,xFUTBetsPS,2015-11-21 17:27:29,1448126849256,,en,2
"No time for replays., #elclassico",alf_sieroh,2015-11-21 17:27:29,1448126849250,,en,2
"@charlydetalpalo Whose Name coach of elclassico in this game",LMoont,2015-11-21 17:27:30,1448126850679,,en,2
@RedLuxed unfollowed till elclassico is finished,AJReborn,2015-11-21 17:27:31,1448126851624,,en,2
"nobar laga el classico di galian 
#HalaMadrid",budy_evhead,2015-11-21 17:27:34,1448126854825,,es,2
MY FAV HOLIDAY #elclassico 🙌🏾💙❤️,Ayoo_Bluee,2015-11-21 17:27:36,1448126856670,,en,2
Fair play to @SkySports for putting the el classico on @sky1 for everyone to enjoy ☺👍🍻⚽,canza1975,2015-11-21 17:27:42,1448126862343,,en,4
Disfruta el classico en @ranchopalmira https://t.co/I1vhVEBTlt,ranchopalmira,2015-11-21 17:27:50,1448126870713,,es,2
mio not showing el classico,AshvinRejit,2015-11-21 17:27:52,1448126872139,,en,2
Ready for elclassico https://t.co/OxCFW9qWXm,FarisPratamaa,2015-11-21 17:28:00,1448126880509,,en,2
The most important question about el classico- whom are they booing barça or their own?,Apoorv_Belsare,2015-11-21 17:28:01,1448126881267,,en,2
Me announcing el classico. https://t.co/384bwDXEMQ,willnoonan,2015-11-21 17:28:03,1448126883683,,en,2
Suarezzzzzzzzz el classico,asneucei,2015-11-21 17:28:11,1448126891797,,es,2
baik layan el classico real vs barca.,Official_Muadz,2015-11-21 17:28:14,1448126894821,,es,2
What a goal! #elclassico,Grimmers8,2015-11-21 17:28:14,1448126894736,,en,2
That is one of the best goals I have seen in el classico. Wow,JoshuerBradley,2015-11-21 17:28:17,1448126897064,,en,2
el classico,ZulhilmiRosliii,2015-11-21 17:28:18,1448126898344,,es,2
Suarez is different gear! #elclassico,josuff1990,2015-11-21 17:28:18,1448126898489,,en,2
now on to elclassico,agbooski94,2015-11-21 17:28:24,1448126904673,,en,2
GOLAZOOOOO SUAREZZZ #elclassico,Misho_Kerolos,2015-11-21 17:28:26,1448126906784,,es,2
@OkunlolaOre To watch elclassico or no to watch elclassico,kennethbrays,2015-11-21 17:28:30,1448126910884,,en,2
@_gav @_WBAlly I hope you two are watching el classico,adpol93,2015-11-21 17:28:32,1448126912689,,en,4
@areebaasad2 what Is elclassico,cryptedhex,2015-11-21 17:28:49,1448126929736,,en,2
Barca makes it so easy #barca#elclassico#muahh 😘😘,bokariyat,2015-11-21 17:28:50,1448126930640,,en,2
My night sorted #lfc #mcfc #barca #realmadrid #elclassico #saturdaynightfootball ⚽️⚽️⚽️ https://t.co/850pkMyjyv,1984curly,2015-11-21 17:28:53,1448126933758,,en,2
What a goal #suarez #elclassico,deadrock1968,2015-11-21 17:29:10,1448126950797,,en,2
Get in barca!!!! #elclassico,sparkyftm68,2015-11-21 17:29:11,1448126951806,,en,2
Perfect start...#elclassico,Sir_Nee,2015-11-21 17:29:14,1448126954752,,en,2
I miss Suarez at lfc #elclassico.,Aggie_CP,2015-11-21 17:29:24,1448126964795,,en,2
"Ronaldo say ""Screw you!!"" Suarez says ""Bit me"" 1-0 Barca! #twittboll #elclassico #BARvsRMA #FCBarcelona",Chrieon,2015-11-21 17:29:28,1448126968818,,en,2
Ths is just the beginning..#elclassico,General_Arafat,2015-11-21 17:29:28,1448126968939,,en,2
"Sergi roberto has improved so much, from a sub to a starter in el classico",Jay_Tona,2015-11-21 17:29:31,1448126971655,,en,2
real madrid 0-1 barcelona #elclassico,akrammstf,2015-11-21 17:29:32,1448126972671,,es,2
@JCI_Semarang ( Ơ̴̴͡ ټ ^ )☆oK stlh el classico cuss,DoweAulia,2015-11-21 17:29:34,1448126974707,,es,2
That was top class from suarez. #elclassico,AdeyemoMS,2015-11-21 17:29:35,1448126975006,,en,2
Suarez is damn good. #elclassico,osquare88,2015-11-21 17:29:36,1448126976699,,en,2
@SergioRamos have tou ever played well in el classico ? #vamosbarca,Thewildeman,2015-11-21 17:29:37,1448126977738,,en,4
"Luis Suarez for Ballon d'Or..??
#elclassico",alvanchristian,2015-11-21 17:29:40,1448126980794,,en,2
@DStv show us the el classico ..we paying that compact,VMakopo,2015-11-21 17:29:43,1448126983696,,en,2
"Unbelievable goal, the patience to move the ball until you find an opening is so good to watch! #elclassico",DarrenVaughan91,2015-11-21 17:29:45,1448126985762,,en,4
what a finish by @LuisSuarez9 ...Barca lead el classico even before citteh pool kick off!,ReubenChicha,2015-11-21 17:29:45,1448126985918,,en,2
Suarez!! Its game on. #elclassico,lsmnguni,2015-11-21 17:29:48,1448126988831,,en,2
"Suarez! (i just danced alone in a room and spilled some coffee)

#elclassico #Clasico #classico #barca #Barcelona",willnoonan,2015-11-21 17:29:48,1448126988884,,en,2
Who's winning el classico?,JuanOutDaCut,2015-11-21 17:29:57,1448126997660,,en,2
Nacho‘s Barca leads through Suaraz“““and wat a run frm Sroberto #elclassico,manben6,2015-11-21 17:30:01,1448127001640,,en,2
Lovely peel off defender by Suarez to create space for through ball #movement #elclassico ⚽️,willis_aaron,2015-11-21 17:30:11,1448127011025,,en,2
GOOOOAAALLLL BARCELONA!! #classico #elclassico #fcb #barcelona #mesqueunclub ⚽️🏆,jjthetalented,2015-11-21 17:30:11,1448127011848,,en,2
Enjoyin' #elclassico #realmadrid vs #barcelona - any #prono? https://t.co/Th1zybZHTM,AlessSigona,2015-11-21 17:30:15,1448127015962,,en,2
"Clinical finish, and that's how he starts the #elclassico  #Suarez 
#BARvsRMA",Shubh191193,2015-11-21 17:30:16,1448127016780,,en,2
