text,user,created_at,timestamp,geo,lang,polarity
"real real — watching Real Madrid vs barcelona at Marina Beach, Dubai https://t.co/I9gqAKhJcg",suryajung,2015-11-21 17:23:29,1448126609421,,en,2
"real real — watching Real Madrid vs barcelona at Marina Beach, Dubai https://t.co/BNcgPHQK8c",suryajung,2015-11-21 17:23:29,1448126609550,,en,2
Hala Madrid!: estoy viendo partido real madrid vs barcelona,Sergi_Lomarti,2015-11-21 17:23:29,1448126609674,,es,2
@ivony_john okay fne . Real madrid vs barcelona .,liyanaevan_,2015-11-21 17:23:33,1448126613038,,en,2
@h_elainejkt48 ga nonton real madrid?,fauzirka,2015-11-21 17:23:33,1448126613529,,es,2
Good luck real madrid😍💙,inuvr,2015-11-21 17:23:33,1448126613959,,en,2
lets go barcelona !,_dannygalindo,2015-11-21 17:23:33,1448126613902,,en,2
"Sunset In Barcelona!
Barcelona mi amor! Te quiero! 🇪🇸🇪🇸
#barcelona #lovebarcelona #spain  #lovespain… https://t.co/OPjeHllArJ",dilrodriguez,2015-11-21 17:23:35,1448126615229,"{u'type': u'Point', u'coordinates': [41.37794561, 2.18999729]}",es,2
📷 Sunset In Barcelona! Barcelona mi amor! Te quiero! 🇪🇸🇪🇸 #barcelona #lovebarcelona #spain #lovespain... https://t.co/Urw9Rav7kY,dilrodriguez,2015-11-21 17:23:36,1448126616828,,es,2
"Siempre que se enfrentan un real madrid vs barcelona yo le pondria como: ""El día de la pelota"" y deberia ser asueto mundial",walo_garza,2015-11-21 17:23:37,1448126617687,,es,2
rt si eres del barcelona,cristophersoko,2015-11-21 17:23:39,1448126619700,,es,2
"good luck real madrid💙
#HalaMadrid",Alsohmi,2015-11-21 17:23:42,1448126622059,,en,2
@AztecaDeportes bamos barcelona bamos deben ganar ustedes pueden,NoeliIvana,2015-11-21 17:23:43,1448126623783,,es,2
watching Real Madrid vs barcelona,SaqibShah18,2015-11-21 17:23:44,1448126624695,,en,2
3 points is coming home with real madrid #halamadrid #elclasico,Michaelizedunor,2015-11-21 17:23:45,1448126625325,,en,2
@SarpinYT pinche real madrid van ganando,kikalem19,2015-11-21 17:23:45,1448126625405,,es,2
Vamos real madrid #MTVStars Selena Gomez,baesmgxian,2015-11-21 17:23:45,1448126625594,,es,2
watching Real Madrid vs barcelona,MohamedFarid_t,2015-11-21 17:23:46,1448126626483,,en,2
vamos real madrid,RF_27FAUZI,2015-11-21 17:23:46,1448126626851,,es,2
SOS what channel is the real madrid vs. Barcelona game on!?!?!?!?!?!?!,erinthegreat0,2015-11-21 17:23:47,1448126627240,,en,2
"05"" real madrid vs barcelona 0-0",PRMI_Indrapura,2015-11-21 17:23:48,1448126628916,,es,2
the most expensive and exclusive derby! real madrid vs barcelona. the grand el clasico! forca barca,mamatkuning,2015-11-21 17:23:50,1448126630048,,en,2
Good luck for #barcelona https://t.co/LeHm1BYQuQ,bdoOora27,2015-11-21 17:23:52,1448126632041,,en,2
@Bolanet real madrid #HalaMadrid,irnaaRK,2015-11-21 17:23:52,1448126632169,,es,2
La concha de tu madre no puedo ver el partido de real madrid y barca,NicoleLecuna,2015-11-21 17:23:52,1448126632493,,es,2
@vegetta777 @bysTaXx  real madrid,BECTKAM,2015-11-21 17:23:53,1448126633741,,es,2
friends of barcelona https://t.co/9AzXpczUaF,_olamid_e,2015-11-21 17:23:53,1448126633792,,en,2
Los apoyo real Madrid vamos podemos. Ganar contra el FCbarcelona. Vamos real Madrid. Halla Madrid,rosmel174,2015-11-21 17:23:56,1448126636955,,es,2
Real madrid 1-0 barcelona #KuisJerseyMojokerto,SarahCISC,2015-11-21 17:23:57,1448126637093,,es,2
real madrid,Ajiqsss,2015-11-21 17:24:00,1448126640503,,es,2
#FutbolEnDIRECTVBarcelona #FutbolEnDIRECTVBarcelona #FutbolEnDIRECTVClasico  El madrid quiere contratatar pero el barcelona no lo deja,carlosa61894022,2015-11-21 17:24:01,1448126641986,,es,2
@Paco_Villa_ @TD_Deportes @tdn_twit  que jugadores del barcelona son españoles...,fdoml44,2015-11-21 17:24:02,1448126642158,,es,2
#Elclassico #fcbarcelona my bro is supporting #Madrid haha but £barca will win missing #Messi 😞 #Tamifaraz #barcalover 😊😍,Tamifaraz,2015-11-21 17:24:04,1448126644935,,en,0
No mires a los ojos de real madrid,safiyrulzikri22,2015-11-21 17:24:06,1448126646499,,es,2
Mirando #elclasico !! Vamos #barcelona vamos #luissuarez  #FUTBOLENDIRECTV https://t.co/DIOxkOOmwS,maxidsc,2015-11-21 17:24:08,1448126648458,,es,2
Madrid vs barcelona #Madridista,parmand_77255,2015-11-21 17:24:08,1448126648762,,es,2
"And the wait is over here we go! 
#ElClassico #RMA #GoRealMadrid — watching Real Madrid vs barcelona",MZuhairAnjum,2015-11-21 17:24:08,1448126648873,,en,2
Lets go barcelona,jjthebest26,2015-11-21 17:24:10,1448126650067,,en,2
Solo diré que hoy ... Gana el Barça!! #barcelona #FCBarcelona,anny_torres,2015-11-21 17:24:11,1448126651052,,es,2
"no puedo ver el partido del madrid contra el barcelona, me quiero revanar los huevos alguien tiene el link para verlo por internet?",monocolman,2015-11-21 17:24:12,1448126652168,,es,2
Vamos Barça!! #elclasico #laliga #barcelona #barça #fcb https://t.co/Gfa58EOsU2,dr0d310,2015-11-21 17:24:15,1448126655601,,es,2
Llego el Clásico #barcelona #realmadrid https://t.co/wGIbF9QZ2B,RickyCarimaxx,2015-11-21 17:24:17,1448126657194,,es,2
good luck real madrid #HalaMadrid,Alsohmi,2015-11-21 17:24:17,1448126657737,,en,2
#FutbolEnDIRECTVClasico gana real madrid,pensador_14,2015-11-21 17:24:18,1448126658010,,es,2
Por siempre y para siempre barcelona✌👌,jesusRcalle,2015-11-21 17:24:18,1448126658005,"{u'type': u'Point', u'coordinates': [10.9799374, -74.8090498]}",es,2
@__arsenalnews_ real madrid,benardmwape1,2015-11-21 17:24:18,1448126658206,"{u'type': u'Point', u'coordinates': [-12.85168, 28.24845]}",es,2
@telered en que canal pasan el partido del real madrid vs barcelona?,FacuRamos91,2015-11-21 17:24:19,1448126659091,,es,2
#ElClasico viva real madrid,abbas226,2015-11-21 17:24:19,1448126659537,,es,2
real madrid 🏃🏻 https://t.co/F6g93ZFFaM,_mulak,2015-11-21 17:24:19,1448126659826,,es,2
madrid and barcelona** https://t.co/OqDfSuq9a6,qddana,2015-11-21 17:24:20,1448126660980,,en,2
"@SarittaSara03 te has equivocado, has puesto barcelona, es madrid ✋",marinafm_08,2015-11-21 17:24:21,1448126661292,,es,2
La facilidad que tiene el barcelona para tocar la pelota no la tiene nadie,FrancoMordacini,2015-11-21 17:24:21,1448126661655,,es,2
Empezo el partido barcelona y real madrid,AniibAl_Abdenur,2015-11-21 17:24:21,1448126661756,,es,2
#YOJUEGOAFUT16 uffff q jugada del barcelona,angelnumero18,2015-11-21 17:24:22,1448126662173,,es,2
"#elclasico en terreno visitante 😬. #halamadrid (@ barcelona Tapas in Villa de Leyva, Boyaca w/ @laumorales88) https://t.co/yuXtu3Bqav",javibeta83,2015-11-21 17:24:22,1448126662575,"{u'type': u'Point', u'coordinates': [5.63293009, -73.52393284]}",es,2
watching Real Madrid vs barcelona at Replay:it https://t.co/yHjvAsVzEz,athrizzz,2015-11-21 17:24:23,1448126663062,,en,2
HALA MADRID — watching Real Madrid vs barcelona,Rahul7845,2015-11-21 17:24:23,1448126663856,,en,2
Arranco el barcelona vs real madrid https://t.co/LHIw4dLCYj,andresacp13,2015-11-21 17:24:26,1448126666364,,es,2
#Barcaday Let barcelona @FCBarcelona show the world that you can viscabarca always support you #viscabarca,amelyah_alpril,2015-11-21 17:24:26,1448126666920,,en,4
fcb or real madrid i dont know who im with,paynesparade,2015-11-21 17:24:27,1448126667134,,en,2
Mirando el partido del real madrid y barcelona,lucas02969945,2015-11-21 17:24:27,1448126667470,,es,2
"El mejor centro de masajes de barcelona https://t.co/V0kZ3HFOai
 #Masajes #Barcelona https://t.co/0wivuSXP9C",anunciorelaxbcn,2015-11-21 17:24:29,1448126669087,,es,2
Real- barcelona,jhonjuanpablo10,2015-11-21 17:24:31,1448126671418,,es,2
"Se juega real madrid vs barcelona, pero a ESPN le interesa pasar bologna vs roma, dios mio",JuancitoArnaudo,2015-11-21 17:24:34,1448126674881,,es,2
"felling excited....!!!
#Hala_Madrid..... — watching Real Madrid vs barcelona",mamun131,2015-11-21 17:24:35,1448126675134,,en,4
Porque es tan horrible la camiseta del barcelona?,tomiimaldonado,2015-11-21 17:24:35,1448126675221,,es,2
:D — watching Real Madrid vs barcelona,orton_don1,2015-11-21 17:24:35,1448126675334,,en,2
Vamos barcelona ! 🔵🔴🔵,Misaeeeeeel,2015-11-21 17:24:35,1448126675632,,es,2
@Karen_Duarte13 go to https://t.co/pqvEqyYEMC and click on the Barcelona vs real madrid link,fvcku123,2015-11-21 17:24:35,1448126675736,,en,2
Viendo real madrid vs fcb,heribsgamer,2015-11-21 17:24:38,1448126678800,,es,2
Dale barcelona mierdaaaaaaa!,RodolfoLuengo,2015-11-21 17:24:40,1448126680962,,es,2
EN DIRECTO en #Periscope: barcelona real madrid https://t.co/3mhB4PaHPK,angelluismx1,2015-11-21 17:24:44,1448126684120,,es,2
trying to make kike wear a real madrid jersey w/ me :/,lexi_sweatshirt,2015-11-21 17:24:50,1448126690305,,en,2
We got real madrid scared,dmark_francis,2015-11-21 17:24:53,1448126693559,,en,2
vamos barcelona,Tigersiito_,2015-11-21 17:24:57,1448126697592,"{u'type': u'Point', u'coordinates': [15.0366656, -91.4128128]}",es,2
debo ser el unico al que le aburren los partidos de barsa vs real madrid,gastonleiva4,2015-11-21 17:24:57,1448126697683,,es,2
"Strength Barca
Long live Barca... — watching Real Madrid vs barcelona",crazy_shaikh1,2015-11-21 17:24:57,1448126697875,,en,2
@fcbarcelona_br @LaLiga Real Madrid vs Barcelona Link1 https://t.co/s4RZH1Dqpm Link2: https://t.co/PaiBRc26ib https://t.co/LmaEjfizi5,hnya11,2015-11-21 17:24:58,1448126698677,,en,2
"Ojala pueda ganar la camiseta del barça
Y Ojala gane el barcelona#FutbolEnDIRECTVClasico",pabloescobedo01,2015-11-21 17:24:59,1448126699251,,es,2
#FutbolEnDIRECTVClasico El Madrid jugando mucho a la presion y el Barcelona jugando a la contra vamos barcelona vamossss,HctorColmenares,2015-11-21 17:24:59,1448126699282,,es,2
barca vs real madrid ! Go go barca #viscaBarca \m/,Fatmarh_,2015-11-21 17:25:01,1448126701729,,es,2
#El_Clasico ..... — watching Real Madrid vs barcelona,ShumailRao5,2015-11-21 17:25:03,1448126703942,,en,2
#YOJUEGOAFUT16 #FCB #MADRID @EASPORTSEsp primera ocasión para el barcelona de neymar pero se va alto,PABL0_VCF,2015-11-21 17:25:05,1448126705816,,es,2
@BetCRISIntl #BetCRIS barcelona fiel a su estilo tiki taka pero ojo con el madrid que es letal en las contra,JOSSILVAN,2015-11-21 17:25:06,1448126706621,,es,2
"Vamos real madrid, vamos cristiano!",wildervera17,2015-11-21 17:25:09,1448126709636,,es,2
i love when el clasico is on because all my hispanic mutuals rise on my tl (btw please unfollow and block if you like real madrid),httpkaro,2015-11-21 17:25:10,1448126710433,,en,4
real madrid vs barcalona,Fam991,2015-11-21 17:25:13,1448126713616,,es,2
BARCA!!! BARCA!! #feeling_hopeful — watching Real Madrid vs barcelona,MilindGurung,2015-11-21 17:25:16,1448126716804,,en,4
How is Rafa the manager of real madrid😂😂,asvpxjordan__,2015-11-21 17:25:17,1448126717063,,en,2
real madrid..,jemy_virgo,2015-11-21 17:25:17,1448126717175,,es,2
en barcelona y madrid la gente se junta a ver el partido en plazas re pacificos aca aprovechan superclasicos para saquear un mc ahre,ioopsl4rry_,2015-11-21 17:25:17,1448126717470,,es,2
"@SantoroRicky puaj, real madrid y cristiano ronaldo hasta el cajón",JuGoomeez,2015-11-21 17:25:22,1448126722136,,es,2
#LaLigaxSporTube primer aviso del barcelona con Neymar luego de un pivoteo de Suárez,SportubeOficial,2015-11-21 17:25:22,1448126722811,,es,2
Gran presentacion en el crown casino de panama city para el partido real madrid vs barcelona freestyle soccer milenium,FashionSchoolMo,2015-11-21 17:25:23,1448126723299,,es,2
watching Real Madrid vs barcelona,Shinde93Shinde,2015-11-21 17:25:24,1448126724761,,en,2
real madrid vs barcelona,danimdp1,2015-11-21 17:25:24,1448126724819,,es,2
this is real madrid's best line up this year! #ElClasico #HalaMadrid,Iamsandy_CR7,2015-11-21 17:25:25,1448126725037,,en,2
"uuuuuu me estoy perdiendo real madrid barsa, nos vimos",Belugalilea_,2015-11-21 17:25:25,1448126725168,,es,0
Supporting real madrid today......hope they can win.........#CR,PrabalPathak1,2015-11-21 17:25:25,1448126725094,,en,2
#FutbolEnDIRECTVBarcelona 7 min y ataca el barcelona,carlosa61894022,2015-11-21 17:25:25,1448126725580,,es,2
Vamos a ver el clasico barcelona y real madrid: me siento contenta,mdrimena,2015-11-21 17:25:26,1448126726831,,es,4
Real vs barcelona 👌👌,camyayu,2015-11-21 17:25:27,1448126727979,,es,2
@popibaiz nooooo real madrid feo,popibaiz,2015-11-21 17:25:30,1448126730013,,es,0
barcelona con pantalones rojos &gt; con pantalones azules,blurriver,2015-11-21 17:25:30,1448126730670,,es,2
what's going to happen ??? — watching Real Madrid vs barcelona,RahamanMustafiz,2015-11-21 17:25:32,1448126732006,,en,2
#nw barca vs real madrid,jiejiepops,2015-11-21 17:25:32,1448126732256,,es,2
Ain't nobody got time for man city liverpool when there's real madrid vs barcelona.,Elbis_Ng,2015-11-21 17:25:33,1448126733253,,en,2
"que lindo volver a verte barcelona querido, y contra el real madrid encima! lo que esperé este clásicoooo, vamos barça",DeeDeeDiiaz,2015-11-21 17:25:34,1448126734080,,es,4
Now watching barcelona match with real madrid 💗,f_augustine99,2015-11-21 17:25:34,1448126734490,,en,4
Clásico barca vs real madrid,RomanCarullo5,2015-11-21 17:25:35,1448126735026,,es,2
good past history and both teams trying their best to push the ball foward. laying 0-0 HT real madrid vs barcelona,TheThorpologist,2015-11-21 17:25:34,1448126734628,,en,2
Nobar asik real madrid v barca (with opick and didik at Society Home) — https://t.co/wQThW8qF3M,marselsociety,2015-11-21 17:25:35,1448126735101,"{u'type': u'Point', u'coordinates': [-7.25861, 112.72296]}",en,2
Como de costumbre soy el unico del barcelona en el bar,Shurpocket,2015-11-21 17:25:35,1448126735703,,es,2
horario real madrid vs barcelona en vivo vs barcelona horario real madrid vs barcelona argentina live stream https://t.co/6RU5U1go9o,faheen160,2015-11-21 17:25:35,1448126735903,,es,2
Hinchas del real madrid por moda. ASCÓ.,DaaanielgR,2015-11-21 17:25:38,1448126738619,,es,2
Cuando el real madrid juega con Bale es como si jugase con uno menos.,istillformyboys,2015-11-21 17:25:40,1448126740365,,es,2
No hay partidos como los de barcelona✋,Tobias_arnedo,2015-11-21 17:25:41,1448126741743,,es,2
#FutbolEnDIRECTVBarcelona El barcelona quiere au gol,carlosa61894022,2015-11-21 17:25:42,1448126742037,,es,2
Why are the real madrid players so sexy tho? Like damn,rauletc,2015-11-21 17:25:42,1448126742360,,en,0
real madrid,mianatozaki,2015-11-21 17:25:42,1448126742616,,es,2
"watch real madrid vs barcalouna
live on https://t.co/MUiATxN0km
#ElClasico",aflamsex_x,2015-11-21 17:25:42,1448126742833,,en,2
#ClasicoEnTDN vamos real madrid,1232015David,2015-11-21 17:25:43,1448126743337,,es,2
@justadeadlboy @_bellabrook tu eres de el futbol autista barcelona,_Rubins,2015-11-21 17:25:43,1448126743736,,es,2
on the other hand real madrid and barca are playing,leeds_zico,2015-11-21 17:25:44,1448126744821,,en,2
el espíritu de real madrid!!,vajarksetyawan,2015-11-21 17:25:45,1448126745844,,es,2
"Support your favorite team in the  #classico and enjoy #wonderful nuts. 

#hala_madrid #barcelona… https://t.co/DhvBdaMo0z",bustankhaleeji,2015-11-21 17:25:46,1448126746056,,en,2
I havent watched a real madrid game since they tied with psg,octavio_reyes14,2015-11-21 17:25:46,1448126746539,,en,2
El barcelona ha de morder mas veo al madrid con dudas,melokkko,2015-11-21 17:25:47,1448126747380,,es,2
Asi el barcelona le mete un vapuleo al madrid,victiyos38,2015-11-21 17:25:48,1448126748132,,es,2
empezando el super #clasico #elclasico #vamosbarca #barca #barcelona,Fito_Quezada,2015-11-21 17:25:51,1448126751295,,es,2
Nobar real madrid vs barcelona (with Reza at @ajentik) — https://t.co/6NHMomLTAL,opiwuryanto,2015-11-21 17:25:52,1448126752004,"{u'type': u'Point', u'coordinates': [-7.77164, 110.40623]}",en,2
Que forros no pasan el partido del barcelona!,ManuFlatt,2015-11-21 17:25:52,1448126752371,,es,2
Lets go barcelona!,moneymakerbaker,2015-11-21 17:25:53,1448126753100,,en,2
@nikolaszklar @RDavila45 like I didn't just tell you real madrid was white,dvnielvnogueirv,2015-11-21 17:25:56,1448126756940,,en,2
watching on tv is barcelona vs real madrid,Kani58Ahmed,2015-11-21 17:25:57,1448126757167,,en,2
"Real madrid vs barcelona,,,,#elreal",AlHenawan,2015-11-21 17:25:58,1448126758860,,es,2
⚽️󾓨󾓦 — watching Real Madrid vs barcelona,MRabie_,2015-11-21 17:25:59,1448126759267,,en,2
"@ItsDinoCraft de nada , pero te falto la opcion verdadera. real madrid xD",itzlexar,2015-11-21 17:25:59,1448126759344,,es,2
Real madrid vs barcelona,quarendra09,2015-11-21 17:25:59,1448126759781,,es,2
Buee ahora son todos hinchas.del barcelona... aguante el real caretas,brunoteeem,2015-11-21 17:26:00,1448126760370,,es,2
#ClasicoEnTDN saludos desde chiapas hoy gana real madrid,AnzaAguil,2015-11-21 17:26:00,1448126760373,,es,4
No pasan real madrid- Barcelona?,LautiAl,2015-11-21 17:26:00,1448126760996,,es,2
@MeridianoTV van transmitir en vivo el clasico real madrid y barcelona ?,Renrut32,2015-11-21 17:26:01,1448126761159,,es,2
I hope that i will play with barcelona team.. Play with trio..,fiq_faiz,2015-11-21 17:26:03,1448126763595,,en,2
Terdengar suara fans real madrid di tribun stadion real madrid @TriPurnama48 @mgunturalam19,Naufal_wito,2015-11-21 17:26:07,1448126767258,,es,2
@SkyFootball please don't give real Madrid Barcelona score on record #realmadridvsbarcelona # recording,markdavies70,2015-11-21 17:26:08,1448126768511,,en,2
Saludos a esos colombianos hinchas de real madrid que no conocen ni conoceran en su vida el estadio donde juegan.,TokioNal,2015-11-21 17:26:10,1448126770005,,es,2
#ElClasico arriba el barcelona vamos vamos hoy ganaremos,edgar_chore2,2015-11-21 17:26:10,1448126770675,,es,2
"schalke-munchen
madrid-barcelona
city-pool
which one to watch....?",1878RP,2015-11-21 17:26:10,1448126770774,,en,2
@PTVSp0rts show us #elclassico #realmadridvsbarcelona,lordsaim,2015-11-21 17:26:12,1448126772550,,en,2
@uhprensagrafica que canal esta transmitiendo el partido barcelona madrid,RolandoAleman2,2015-11-21 17:26:13,1448126773622,,es,4
@ximenaNR excelente ya viendo al real madrid saludos ximenaa NO IMPORTA QUE NUNCA CONTESTES HAHAHA !!,manson666dp,2015-11-21 17:26:14,1448126774447,,es,4
Día de clásico y yo ya la tengo bien puesta!! #fcb #barcelona #barça #elclasico #selfie #f… https://t.co/9GIW9AFFxf https://t.co/wTHoi3PtiP,CampNou_IG,2015-11-21 17:26:15,1448126775249,,es,2
"viendo real madrid vs barcelona
ya empezo :p",agussk29,2015-11-21 17:26:21,1448126781146,,es,2
#El_Clasico #hala_madrid — watching barcelona vs real madrid,SaqibShah18,2015-11-21 17:26:21,1448126781510,,en,2
Bonne chance real madrid 💮,eunoia_com,2015-11-21 17:26:25,1448126785161,,en,2
Why do some people act offended when I tell them I don't like real madrid or barcelona,ShaliChalhoub,2015-11-21 17:26:25,1448126785580,,en,2
Viendo al real madrid! :),bubusweet,2015-11-21 17:26:27,1448126787529,,es,4
watching Real Madrid vs barcelona,ABNALNAIL,2015-11-21 17:26:30,1448126790509,,en,2
Mums that was like fifa from real madrid,ZurielTwum12,2015-11-21 17:26:30,1448126790753,,en,2
horario real madrid vs barcelona live stream score barca 1st goal #ElClasico #HalaMadrid https://t.co/6RU5U1go9o,faheen160,2015-11-21 17:26:30,1448126790764,,en,2
watching Real Madrid vs barcelona,MdAnik762,2015-11-21 17:26:35,1448126795160,,en,2
Nobar real madrid vs barcelona #elmadrid #madrinista #warkopaleta @… https://t.co/NyRPul4wGW,IraQueen_,2015-11-21 17:26:35,1448126795351,,es,2
What an explosive attack from real madrid. Pure power.,_AmirulRazi,2015-11-21 17:26:36,1448126796636,,en,2
Real madrid vs barcelona #nw #ElClasico #HalaMadrid,pokpeace,2015-11-21 17:26:36,1448126796893,,es,2
real madrid smpppp,deborahbrunorio,2015-11-21 17:26:37,1448126797349,,en,2
Real madrid vs barcelona @rcti @EVIGASSING_MKS @anak_unhas #elclasico,Burhan_Ananda1,2015-11-21 17:26:41,1448126801414,,es,2
real madrid vs barcelona 👀⚽️ https://t.co/PBGJv2MmkS,NrhslnBW,2015-11-21 17:26:41,1448126801282,,es,2
"@Androimers Barca es el barcelona amigo, saludos★↑ •_•",AllStarGT,2015-11-21 17:26:42,1448126802682,,es,2
Se salvo barcelona bien cr7 #FutbolEnDIRECTVClasico,ronaldj73999400,2015-11-21 17:26:43,1448126803657,,es,2
están todos con el barcelona me siento sapo de otro pozo AHRE,sirxnss,2015-11-21 17:26:44,1448126804016,,es,2
Go go real madrid,AiyDill,2015-11-21 17:26:45,1448126805775,,en,2
watching Real Madrid vs barcelona,abo7meed93,2015-11-21 17:26:48,1448126808268,,en,2
@bolanet real madrid #halamadrid,ystywn,2015-11-21 17:26:48,1448126808326,,es,2
Con nico viendo el partido del real madrid vs el barcelona 👌🏻👌🏻👌🏻,TomiBenjaUnco,2015-11-21 17:26:48,1448126808648,,es,2
my step dad goin for real madrid &amp; im goin for barcelona so much tension in this house 😂,ndosx,2015-11-21 17:26:50,1448126810225,,en,2
Vamos barcelona https://t.co/nVGT9BRpyL,hectorcabrera17,2015-11-21 17:26:50,1448126810356,,es,2
god with real madrid,ziad_black_army,2015-11-21 17:26:51,1448126811714,,en,2
Y Para El clasico.. Pienso que podria terminar Asi!  #realmadrid #barcelona i m With #Barca ❤️ #claudiass9... https://t.co/HhiSKPEMz5,ClaudiaRomani,2015-11-21 17:26:52,1448126812560,,es,2
Recien barcelona hizo una jugada parecida al segundo gol de central a san lorenzo,juanalmada3,2015-11-21 17:26:55,1448126815872,,es,2
&lt;3 fcb... — watching Real Madrid vs barcelona,soumya_som,2015-11-21 17:26:56,1448126816597,,en,4
No es justo que en dos canales vallan a dar el partido del manchester city y el del barcelona por ninguna parte :(,Arango9910,2015-11-21 17:26:56,1448126816731,,es,2
Real madrid 0:0 barcelona just started,robertchisupa,2015-11-21 17:26:58,1448126818155,,en,2
watching Real Madrid vs barcelona,eslameldeeb14,2015-11-21 17:26:59,1448126819709,,en,2
no messi but i couldnt be happier with the squad barcelona has right now. especially on defense,medrano_gerardo,2015-11-21 17:27:00,1448126820444,,en,0
What a weekend night 󾮗󾮗󾮟󾮟 — watching Real Madrid vs barcelona,sw_haideri,2015-11-21 17:27:00,1448126820524,,en,4
watching Real Madrid vs barcelona,zyotsna,2015-11-21 17:27:02,1448126822611,,en,2
"lol I like barcelona, but in this case its all about madrid for me lol. https://t.co/t6vdBZljVs",reignsftbellas,2015-11-21 17:27:04,1448126824694,,en,4
@DIRECTVSports #FutbolEnDIRECTVClasico #FutbolEnDIRECTVbarcelona. Vamos barcelona,R30Roger,2015-11-21 17:27:06,1448126826266,,es,2
watching Real Madrid vs barcelona,kamalthapa034,2015-11-21 17:27:06,1448126826765,,en,2
al barcelona lo detesto desde que tengo memoria,Anibaldelmillo,2015-11-21 17:27:07,1448126827731,,es,2
Comeon barcelona! #ViscaBarca,maldinioctavian,2015-11-21 17:27:08,1448126828487,,en,2
real madrid doing well,xclvrk,2015-11-21 17:27:08,1448126828608,,en,2
la concha de tu madre no encuentro el canal de real madrid barcelona,Ezebarreda,2015-11-21 17:27:09,1448126829128,,es,2
@LBKA77ANGA taisss locooo ganara el barcelona.,AndreaFulleda,2015-11-21 17:27:10,1448126830295,,es,2
"Go Go go Barca..
#barcelona #barca #like4like #likeforlike #likes #likesforlikes #likesforlike… https://t.co/SJW7vD1Pdl",zulkifli_fsl,2015-11-21 17:27:10,1448126830254,,en,2
real madrid vs barcelona,rikawahyuni_,2015-11-21 17:27:10,1448126830422,,es,2
madrid barcelona sin messi es un asado sin vino,sebawainstein,2015-11-21 17:27:11,1448126831339,,es,2
@Zaya_Pree @Leo_Tweets btw u watching barcelona vs real madrid,MysticalMagicxx,2015-11-21 17:27:12,1448126832049,,en,4
Hoy gana el barcelona✋❤😍👑💚💅 #ViscaBarca,TommoMyHero_,2015-11-21 17:27:13,1448126833081,,es,2
Park Guell selfie #travel #barcelona https://t.co/2wFjokOsLt,chris_welzel,2015-11-21 17:27:14,1448126834119,,en,2
#ClásicoEnTDNhoy gana real madrid,jesusmanuelcha7,2015-11-21 17:27:16,1448126836048,,es,2
@VoqLVL fuck real madrid spent twice the money barça spent in 15 years and cant even win a title,Drvssian,2015-11-21 17:27:19,1448126839127,,en,0
#FutbolEnDIRECTVBarcelona #FutbolEnDIRECTVClasico  casi lo hace cr7 vamos barcelona,carlosa61894022,2015-11-21 17:27:21,1448126841728,,es,2
EN DIRECTO en #Periscope: Barcelona vs real madrid https://t.co/I0PtPFtlVf,51d1f43132e142e,2015-11-21 17:27:22,1448126842536,,es,2
@DiarioFutbol_mx @realmadrid @FCBarcelona_es  real madrid,juanpiojocarp87,2015-11-21 17:27:23,1448126843268,,es,2
"FC Barcelona, @fcbarcelona es ahora una tendencia en #Guadalajara https://t.co/yEpZx2r7g7",TrendsGDL,2015-11-21 17:27:28,1448126848470,"{u'type': u'Point', u'coordinates': [20.6668, -103.392]}",es,2
@CandelaBogota @realmadrid @FCBarcelona_es @gacelacardona @LopezMenacho gana el real 2 0 barcelona,belariram,2015-11-21 17:27:31,1448126851443,,es,2
#YOJUEGOAFUT16 mantiene la posesión el barcelona,angelnumero18,2015-11-21 17:27:31,1448126851722,,es,2
"Cb real madrid nearly score,come on",_xLFXx_,2015-11-21 17:27:32,1448126852460,,en,2
Real Madrid ✌✌✌ c7 ❤ — watching Real Madrid vs barcelona,RazookM,2015-11-21 17:27:36,1448126856254,,en,2
Quiero la camiseta del barcelona  #FutbolEnDIRECTVClasico,pabloescobedo01,2015-11-21 17:27:38,1448126858300,,es,2
partidazo real madrid - barcelona lo estan viendo yo no porque de pedo tengo telefe,Njco__,2015-11-21 17:27:38,1448126858693,,es,2
i fancy barcelona in #elclasico,mushaww,2015-11-21 17:27:38,1448126858992,,en,2
#elclasico #realmadrid #barcelona #halamadrid #i #love #soccer @ Estadio… https://t.co/3KWbbbWAjY,MacyJ87,2015-11-21 17:27:41,1448126861363,"{u'type': u'Point', u'coordinates': [40.45290788, -3.6888164]}",es,2
Listos para vivir el gran clásico! #Ral madrid vs barcelona!,ELBARETICO1,2015-11-21 17:27:42,1448126862663,,es,4
"Si yo salgo por ponerme pedo, me da igual que juegue las mesas contra las pedroñeras que el real madrid y el barsa",JaviGemeliyo,2015-11-21 17:27:44,1448126864475,,es,2
En el real madrid juega un español....#ElClasico,RODRIAFICION,2015-11-21 17:27:44,1448126864853,,es,2
Real madrid VS barcelona,NelaKeintjem,2015-11-21 17:27:45,1448126865661,,es,2
Real madrid vs barcelona el clasico mikaso del puero kito sinkei del momotaro,HafizMadnor_,2015-11-21 17:27:47,1448126867047,,es,2
the announcers are 3 seconds ahead of the live madrid/barcelona game.. tough to watch. @beINSPORTS @beINSPORTSUSA,plufour,2015-11-21 17:27:50,1448126870826,,en,2
@tdn_twit @jesusfut99 @CascareandoTDN bamos real madrid,sschuki635,2015-11-21 17:27:51,1448126871418,,es,2
